"","P[Y=1]","P[Y=2]","P[Y=3]","P[Y=4]","P[Y=5]","P[Y=6]","P[Y=7]","y_hat","y_avg","y_obs","latent1","latent2"
"bef",0.999381918524869,0.000596696488168513,1.95463143967123e-05,1.69799845273211e-06,1.40185577923724e-07,4.84716489168591e-10,3.81850107089576e-12,1,1.00064144630113,1,0.000641446301125059,0
"beg",0.117167730217792,0.254407699704858,0.211264802050493,0.180122218599215,0.191852130030689,0.0375423916053206,0.00764302779163128,2,3.21828260450264,3,0.218282604502638,-1
"beh",0.975798388902211,0.0219131391064341,0.0019156759246084,0.000320339832515559,5.18589029320227e-05,5.8588631124401e-07,1.14449876242873e-08,1,1.02691594416641,1,0.0269159441664075,0
"bei",0.51556648464383,0.300535788602083,0.108603922497395,0.049355635537945,0.0241977528060364,0.00161123424953624,0.000129181663174549,1,1.77143281266158,2,-0.228567187338418,-1
"bej",0.8618619111943,0.112568135969478,0.0191314425736286,0.00506111236516449,0.00134167700326493,3.4442308342153e-05,1.27858582155138e-06,1,1.17156094928193,1,0.171560949281929,0
"bek",0.80650397511324,0.151382224178563,0.0303118166211986,0.00900101375501561,0.00271177227482577,8.54638052594225e-05,3.73425189825749e-06,1,1.250305712323,1,0.250305712322996,0
"bel",0.981202483630033,0.0171608144143546,0.00138380830582341,0.00021906425750895,3.34804519618315e-05,3.42736833247592e-07,6.20348528101999e-09,1,1.02072129651145,1,0.0207212965114538,0
"bem",0.999914125792669,8.39452440942745e-05,1.80264867744029e-06,1.1885282757973e-07,7.44604966573803e-09,1.55979673621687e-11,8.39328606616618e-14,1,1.00008793696262,1,8.79369626241022e-05,0
"ben",0.999608776122535,0.000379036450795178,1.12067212253431e-05,9.10251082064661e-07,7.02378596395548e-08,2.14959938737991e-10,1.54332102653143e-12,1,1.00040446268199,1,0.000404462681990125,0
"beo",0.959581735646977,0.0358570819191411,0.00372870944954873,0.000701853237414785,0.000128778682816022,1.79960203228191e-06,4.14620697775092e-08,1,1.04594442204433,1,0.045944422044327,0
"bep",0.500250382155706,0.305463306887106,0.113388416428456,0.0525570142820861,0.0263734506081199,0.00181750048917695,0.000149929149348638,1,1.80539206236473,2,-0.194607937635267,-1
"beq",0.714305196202957,0.208989468184224,0.0519655519759749,0.0180055423717896,0.00645261163439459,0.000267105425025282,1.45242056344141e-05,1,1.39417031814805,1,0.394170318148054,0
"bes",0.556237290306757,0.285836457066908,0.0961297240164477,0.0414461387210224,0.0191037084601949,0.0011604356493925,8.62457792775162e-05,1,1.68516880802628,1,0.685168808026278,0
"bet",0.998015272884174,0.00189350455431136,8.18361875136731e-05,8.53444697346273e-06,8.47802501202644e-07,4.08311284783025e-09,4.14137613091725e-11,1,1.00208619214431,1,0.00208619214431049,0
"beu",0.796005617467912,0.158386521194505,0.0325963449441928,0.00986937557754886,0.00303857166524391,9.91176453291054e-05,4.4515052683991e-06,1,1.26586392173477,1,0.265863921734769,0
"bev",0.995820116600157,0.00394617370321526,0.000206479728656173,2.44479432309763e-05,2.76506441687641e-06,1.67576800214064e-08,2.02643235525102e-10,1,1.00444362225215,1,0.00444362225214756,0
"bew",0.892501934215182,0.0897006186747183,0.0136322103774887,0.00333501024222305,0.000811499852120146,1.81239103681508e-05,6.02727899257083e-07,1,1.13031030548408,2,-0.869689694515918,-1
"bex",0.991770574449326,0.00767267792711024,0.000483521138482157,6.48283219552015e-05,8.33402371924752e-06,6.32308966297401e-08,9.08510267016993e-10,1,1.00886786287036,1,0.00886786287036179,0
"bey",0.92342648940542,0.0655653035683572,0.00865839984437644,0.00192120819125541,0.000420480920481969,7.88928241080011e-06,2.28787698453026e-07,1,1.09036847065105,1,0.090368470651049,0
"bez",0.982010333823459,0.0164451787898228,0.0013079805096381,0.000205140727016162,3.10480159769755e-05,3.12549828573871e-07,5.58425827801301e-09,1,1.01980235030875,1,0.0198023503087481,0
"bfb",0.977084096443287,0.0207877936571785,0.00178542877344845,0.000294993999180759,4.71557519288179e-05,5.21359505567531e-07,1.00154706750288e-08,1,1.02543492309968,1,0.0254349230996849,0
"bfc",0.65089696884508,0.243329812047838,0.0687375896089961,0.0261079550088616,0.0103907972972698,0.000505543893278171,3.13332986765502e-05,1,1.50340776473994,1,0.503407764739945,0
"bfd",0.985065143777958,0.0137257618580029,0.0010307695923355,0.000155508935184789,2.26001030896317e-05,2.12142345135113e-07,3.59108409675457e-09,1,1.01634531051882,1,0.0163453105188172,0
"bfe",0.403389241376601,0.327992440695726,0.144336586959459,0.0758793132102822,0.0442341320267118,0.0037927320699167,0.000375553661304262,1,2.04245706466975,2,0.0424570646697457,-1
"bff",0.950338512847528,0.0436202423423886,0.00488391909786856,0.000967091708362511,0.00018729672249862,2.86639623836571e-06,7.08851156661083e-08,1,1.05705329984509,1,0.0570532998450934,0
"bfg",0.54828464485828,0.288889454979547,0.0985400458521412,0.042926912990385,0.0200268323999223,0.00123866944522033,9.3439474503576e-05,1,1.7016115993278,1,0.701611599327797,0
"bfh",0.833761042753118,0.132667488428799,0.024618671151599,0.00692794664274765,0.00196623528688067,5.63341474495438e-05,2.28158940618339e-06,1,1.21084897208145,1,0.210848972081447,0
"bfj",0.901294627091802,0.0829492991103823,0.0121554686566859,0.00289925008820657,0.000686236499333748,1.46484529065516e-05,4.7010068315867e-07,1,1.11877899555434,1,0.118778995554341,0
"bfl",0.988669598627011,0.0104876397862359,0.000725012242546286,0.000103442918345409,1.4184142393292e-05,1.20397542713313e-07,1.88592585992353e-09,1,1.01230534289921,1,0.0123053428992066,0
"bfm",0.876478258452954,0.101785488541457,0.0164419465995743,0.00419751913664246,0.00107009242031153,2.57844288378273e-05,9.10420222322017e-07,1,1.1516766934973,1,0.151676693497303,0
"bfn",0.912576811722786,0.0741585897614049,0.0103320061735697,0.0023792986315051,0.000542093028809809,1.08686513137224e-05,3.32030610339373e-07,1,1.10418520555853,1,0.10418520555853,0
"bfo",0.96202446789198,0.0337842488567914,0.00343720057006547,0.000637377531625849,0.000115103914193782,1.56590300892656e-06,3.53323345025913e-08,1,1.04303923975763,1,0.0430392397576265,0
"bfp",0.746964263349162,0.189599062776962,0.0438992078501587,0.0144539554812985,0.00488918815598183,0.000184967721637008,9.35466480012082e-06,1,1.34129706414209,2,-0.658702935857912,-1
"bfq",0.910069529287101,0.0761247954395705,0.0107300973803104,0.00249102583359728,0.000572546152249109,1.16460705488208e-05,3.5983662238781e-07,1,1.10740864168246,1,0.107408641682458,0
"bfs",0.593718468993437,0.270332499233605,0.0849821876038088,0.0348801610821524,0.0151819072508533,0.000846177125443659,5.85987107001307e-05,1,1.61024746458251,1,0.610247464582512,0
"bft",0.887850046197228,0.0932378531775014,0.0144324504791565,0.00357632397004559,0.000882478895567029,2.01645066384426e-05,6.82773862892283e-07,1,1.13646656080459,1,0.136466560804589,0
"bfu",0.889862304403045,0.0917106771682614,0.014084710115955,0.00347102619328721,0.00085137075843067,1.92640930314347e-05,6.47267989539735e-07,1,1.13379886308685,2,-0.86620113691315,-1
"bfw",0.722126267953799,0.204449108487916,0.0499966166393979,0.0171176959010568,0.00605189668570139,0.000245300324243969,1.31140078850622e-05,1,1.38130820188122,1,0.381308201881218,0
"bfy",0.998198938635663,0.00172029502645688,7.25845163389582e-05,7.4501690721096e-06,7.2821114394106e-07,3.40751582506016e-09,3.38088446127927e-11,1,1.00189074465136,1,0.00189074465135919,0
"bfz",0.992855342998093,0.00668065112822347,0.000404544600229872,5.28090260296654e-05,6.60384363171396e-06,4.77427987144452e-08,6.60993815237987e-10,1,1.00767482546126,1,0.00767482546125553,0
"bga",0.853102039701698,0.118922130920154,0.0207984380561245,0.00561384341211668,0.00152152148745632,4.04805249236695e-05,1.54589752632273e-06,1,1.18365830122836,5,-3.81634169877164,-4
"bgc",0.998008542540352,0.00189984657890241,8.21793997163311e-05,8.57501473794375e-06,8.52315590438302e-07,4.10899292369038e-09,4.1708414499908e-11,1,1.00209336048013,1,0.00209336048012565,0
"bgd",0.947234718931536,0.0461997383022695,0.00528927348850872,0.00106352026830858,0.000209372413561448,3.29338927662626e-06,8.32065391032089e-08,1,1.06082330192408,1,0.060823301924076,0
"bge",0.957152690977074,0.0379093050610335,0.00402446260048839,0.000768325789214486,0.000143115949663875,2.05141504550088e-06,4.82074801189114e-08,1,1.04884621774842,1,0.0488462177484172,0
"bgf",0.654722559205322,0.241385635007762,0.0676868226211583,0.0255720693645546,0.0101153698498923,0.000487554899163634,2.9989052147017e-05,1,1.49655467655201,1,0.496554676552012,0
"bgg",0.627818883538774,0.25469807333567,0.0751753008466755,0.0294741756128921,0.0121670966410848,0.000625877881105907,4.0592143797924e-05,1,1.54551253070035,1,0.545512530700353,0
"bgi",0.926389362754615,0.0631941490430026,0.00821567955952418,0.00180333172860336,0.000390093102868305,7.1787641783283e-06,2.05047208656772e-07,1,1.08663299986348,3,-1.91336700013652,-2
"bgj",0.820757929105126,0.141690878563486,0.0272908006881558,0.00788442995526306,0.00230389543684217,6.91593783285205e-05,2.90687279758117e-06,1,1.22950458968138,1,0.229504589681384,0
"bgk",0.575196061404426,0.278220559369774,0.0904456924779722,0.0380409868001916,0.0170347203727093,0.000990909303599796,7.10702713278e-05,1,1.6467547543631,1,0.646754754363096,0
"bgl",0.625223831009513,0.255937241430074,0.0759095502369156,0.0298672248506167,0.0123796237399759,0.000640761097264075,4.1767635640344e-05,1,1.55033092271582,1,0.550330922715822,0
"bgn",0.966143911105133,0.0302673828682988,0.00295960613871793,0.000534134751561055,9.37242842421471e-05,1.21446661360824e-06,2.63854330606605e-08,1,1.03817012718305,1,0.0381701271830526,0
"bgo",0.526120859943976,0.296942697598451,0.105332891844263,0.047221667206135,0.0227838966152818,0.00148151466098811,0.000116472130905931,1,1.74851547545688,5,-3.25148452454312,-4
"bgp",0.989141646443559,0.0100609853037428,0.000686868069478153,9.71789208985552e-05,1.32091214166685e-05,1.1043121028731e-07,1.70969416402045e-09,1,1.01177965710528,1,0.0117796571052777,0
"bgq",0.993773748754131,0.00583743517637447,0.000340217570032664,4.32893624909836e-05,5.27225736091097e-06,3.63933297942154e-08,4.86279683187263e-10,1,1.00666901231768,1,0.00666901231768335,0
"bgr",0.835737176480949,0.131280886344511,0.0242197589855464,0.00678774047893815,0.00191769719950097,5.45441838673e-05,2.19632668763126e-06,1,1.20804031342988,2,-0.791959686570116,-1
"bgs",0.887753285245351,0.0933111767921641,0.014449232202626,0.00358142235852155,0.000883990391941647,2.02084936918867e-05,6.84515703563982e-07,1,1.13659501940343,1,0.136595019403428,0
"bgt",0.953195149430738,0.0412342338782371,0.00451840763155231,0.000881582142575721,0.000168061502453298,2.50473963314679e-06,6.06748107312427e-08,1,1.05360092932591,1,0.0536009293259123,0
"bgu",0.582917413912795,0.274985239332509,0.0881570137778684,0.0367036927911768,0.0162428178465998,0.000928212303156095,6.5610035895225e-05,1,1.63141633837933,1,0.631416338379327,0
"bgv",0.549517204499522,0.288421846548157,0.0981655056725981,0.0426953549432318,0.0198815459000751,0.00122625240624274,9.22900301737473e-05,1,1.6990501085356,2,-0.300949891464395,-1
"bgw",0.972233498562061,0.025017122166562,0.00228805956794842,0.000394542923674912,6.59730562424521e-05,7.87664194090709e-07,1.60593172093826e-08,1,1.03104479697533,1,0.0310447969753271,0
"bgx",0.785260544334365,0.165438010393429,0.0349853316157706,0.0107989300921109,0.00339722678917642,0.000114664614425108,5.2921607232026e-06,1,1.28199944709447,3,-1.71800055290553,-2
"bgy",0.121966931464246,0.258738292942479,0.211499250232043,0.178120920444074,0.18673061306521,0.035792933341171,0.0071510585107758,2,3.18489302477014,4,-0.815106975229861,-2
"bgz",0.526195091128544,0.296916865952892,0.105309965405553,0.0472068639332311,0.0227741904899266,0.00148063610626248,0.000116386983589956,1,1.74835565295625,3,-1.25164434704375,-2
"bha",0.944079085175715,0.048808794317877,0.00570990262441951,0.00116527407921185,0.000233081508555943,3.76517236844176e-06,9.71218523382333e-08,1,1.06467615643153,1,0.0646761564315315,0
"bhb",0.995911254535084,0.00386149726058083,0.000200871621045873,2.36915005616956e-05,2.66882862920426e-06,1.60609263666345e-08,1.93172478013537e-10,1,1.00434507178254,1,0.00434507178254107,0
"bhd",0.942298365710065,0.0502751716672158,0.00595095021406644,0.0012243310913892,0.000247027018081214,4.04867620318328e-06,1.05622978918696e-07,1,1.06685905056073,1,0.0668590505607307,0
"bhe",0.333274321377084,0.333379361984477,0.166709269193367,0.0964285051433508,0.0631017556202249,0.0063802736621309,0.00072651301936455,2,2.24475088470901,2,0.244750884709006,0
"bhf",0.469453233278446,0.314301464359451,0.12312548536679,0.0593814095313818,0.0312308807884203,0.00230605645029125,0.000201470225219658,1,1.87635929044363,1,0.876359290443632,0
"bhg",0.975221500319796,0.0224170441905041,0.0019748318617453,0.000331959279932459,5.40359843492766e-05,6.16237976869272e-07,1.21256956697735e-08,1,1.02758188363525,1,0.0275818836352477,0
"bhh",0.312975914490507,0.332877220184153,0.172998433306501,0.103008761445226,0.0698357656342274,0.00742199259850018,0.00088191234088475,2,2.30964487070755,3,-0.690355129292446,-1
"bhi",0.991994042468757,0.00746864774787515,0.000466999321675043,6.22858773994261e-05,7.96387707013846e-06,5.98534735107847e-08,8.53749404505777e-10,1,1.00862166392157,1,0.00862166392156816,0
"bhj",0.639038870613255,0.249248809039209,0.0720245298998624,0.0278087856269098,0.0112784164449528,0.000564755339196754,3.58330366150295e-05,1,1.52487666641515,1,0.524876666415148,0
"bhl",0.933854227577247,0.057172223045511,0.00712879607476358,0.00152024339387968,0.000318785710830882,5.57136619394605e-06,1.52831573729806e-07,1,1.07729446204041,1,0.0772944620404128,0
"bhm",0.0034517798248008,0.0294411701827871,0.063389108808088,0.116637581321708,0.358994184497392,0.247552689623722,0.180533485741503,5,5.26307323232128,5,0.26307323232128,0
"bhn",0.245822519538091,0.323200135720328,0.192353109680054,0.126904763035382,0.0976382074552803,0.0123705705669008,0.00171069400396451,2,2.55129049086599,3,-0.448709509134006,-1
"bho",0.998953600825388,0.00100537181470461,3.7209775078817e-05,3.502715066106e-06,3.13604295198999e-07,1.25442500831241e-09,1.10422782029218e-11,1,1.00109156026562,1,0.00109156026562007,0
"bhp",0.873706310685402,0.103847882162185,0.0169429472802209,0.00435566514304531,0.00111892383281631,2.72975563868627e-05,9.73339943421969e-07,1,1.15541879530462,1,0.155418795304623,0
"bhq",0.964260105732557,0.0318789979094432,0.00317577486773735,0.000580482968627005,0.000103239588608361,1.36866525213275e-06,3.02677749530744e-08,1,1.04039197983814,1,0.0403919798381425,0
"bhr",0.999893925086638,0.00010358543572131,2.32189841153918e-06,1.57417235469026e-07,1.0139523887176e-08,2.23452367720256e-11,1.25011112572793e-13,1,1.00010874215482,1,0.000108742154822483,0
"bhs",0.804101354757262,0.152995204066585,0.0308302549566644,0.00919628767607494,0.00278454818413765,8.84604867784633e-05,3.8898724973313e-06,1,1.25384841141357,1,0.253848411413566,0
"bht",0.964173100286716,0.0319532937581277,0.00318585077054134,0.000582658976960526,0.000103689702547372,1.37604965166904e-06,3.04554557128967e-08,1,1.04049479402127,1,0.0404947940212739,0
"bhu",0.788266230037848,0.163477495225495,0.0343119673807293,0.0105347295894129,0.0032943837688858,0.000110148508376984,5.04548925173154e-06,1,1.27746416930813,1,0.277464169308131,0
"bhv",0.671384281072287,0.232723765459911,0.0631667022206106,0.0233099614867044,0.00897548828926997,0.000415110554567555,2.46909166494724e-05,1,1.46711270579106,1,0.46711270579106,0
"bhw",0.782796328834558,0.167038395619217,0.0355403157455685,0.0110179667359984,0.00348302464361727,0.000118467062237504,5.50135880339475e-06,1,1.28573036935683,2,-0.714269630643174,-1
"bhy",0.953247578963101,0.0411903336044154,0.0045117684286885,0.000880042008448711,0.000167718122176863,2.49837601951075e-06,6.04971505113738e-08,1,1.05353772383885,2,-0.946462276161153,-1
"bhz",0.516906431710077,0.300088451456951,0.10818742468633,0.0490814836076983,0.0240144833382803,0.00159422533389197,0.000127499866771408,1,1.76850181087591,1,0.768501810875915,0
"bia",0.000327443028035269,0.00511738477819629,0.0168040526299408,0.0442129561416158,0.233297956548049,0.282232798793801,0.418007408080361,7,6.0237646271063,5,1.0237646271063,2
"bib",0.986713409132507,0.0122491950600644,0.00088789340329587,0.000130792562481052,1.85404097844399e-05,1.66702138093555e-07,2.7297289983963e-09,1,1.0144923710823,1,0.0144923710823015,0
"bid",0.90727814521635,0.078305265949583,0.0111781498342891,0.00261798793725043,0.000607505511383333,1.25528766440341e-05,3.92674499805068e-07,1,1.11101067190566,1,0.111010671905665,0
"bie",0.17563496773259,0.29624391508673,0.207621037635812,0.155223520397516,0.139723090779444,0.021901572780807,0.00365189558710111,2,2.86746815209532,2,0.86746815209532,0
"bif",0.907600158289955,0.0780541838664601,0.0111262040754211,0.00260320341457909,0.000603415557446141,1.24460132995274e-05,3.88782839255697e-07,1,1.11059442725436,1,0.110594427254358,0
"big",0.838326452380589,0.129457940763067,0.0236999901206214,0.00660608331829604,0.00185518549049546,5.22596545403653e-05,2.08827239100984e-06,1,1.20437074082823,1,0.204370740828228,0
"bij",0.592717505316568,0.270769848558328,0.0852750715807995,0.0350468621481413,0.0152779809152638,0.000853512207375839,5.92192735229258e-05,1,1.61219537850342,2,-0.387804621496577,-1
