ID,ID_ISO_A3,ID_ISO_A2,ID_FIPS,NAM_LABEL,NAME_PROP,NAME2,NAM_ANSI,LANG_ISO,iso639_3_macro,glottocode,Family_name_glottolog,Population_numeric_ethnologue,AES,Language_status_ethnologue,iso_macro,EGIDS,LMP_POP1,LEI,UNESCO,count
JUP-BRA,jup-BRA,jup-br,jup-BR,Hupdë,Hupdë,HUPDE,Hupdë,jup,NA,hupd1244,Nadahup,1240,shifting,5 (Developing).,jup-NA,5,1240,Threatened,Definitely endangered,4
JUP-COL,jup-COL,jup-co,jup-CO,Hupdë,Hupdë,HUPDE,Hupdë,jup,NA,hupd1244,Nadahup,1240,shifting,5 (Developing).,jup-NA,5,1240,Threatened,Vulnerable,4
JUP-COL,jup-COL,jup-co,jup-CO,Hupdë,Hupdë,HUPDE,Hupdë,jup,NA,hupd1244,Nadahup,1240,shifting,5 (Developing).,jup-NA,5,1240,Threatened,Definitely endangered,4
KAT-GEO,kat-GEO,kat-ge,kat-GG,Georgian,Georgian,GEORGIAN,Georgian,kat,NA,nucl1302,Kartvelian,3669500,not endangered,"1 (National). Statutory national language (1995, Constitution, Article 8).",kat-NA,1,4016300,NA,NA,4
KAT-IRN,kat-IRN,kat-ir,kat-IR,Georgian,Georgian,GEORGIAN,Georgian,kat,NA,nucl1302,Kartvelian,3669500,not endangered,"1 (National). Statutory national language (1995, Constitution, Article 8).",kat-NA,1,4016300,NA,NA,4
KAT-TUR,kat-TUR,kat-tr,kat-TU,Georgian,Georgian,GEORGIAN,Georgian,kat,NA,nucl1302,Kartvelian,3669500,not endangered,"1 (National). Statutory national language (1995, Constitution, Article 8).",kat-NA,1,4016300,NA,NA,4
KAT-AZE,kat-AZE,kat-az,kat-AJ,Georgian,Georgian,GEORGIAN,Georgian,kat,NA,nucl1302,Kartvelian,3669500,not endangered,"1 (National). Statutory national language (1995, Constitution, Article 8).",kat-NA,1,4016300,NA,NA,4
KDQ-IND,kdq-IND,kdq-in,kdq-IN,Koch,Koch,KOCH,Koch,kdq,NA,koch1250,Sino-Tibetan,36000,threatened,6a (Vigorous).,kdq-NA,6a,36000,Vulnerable,Definitely endangered,4
KDQ-IND,kdq-IND,kdq-in,kdq-IN,Koch,Koch,KOCH,Koch,kdq,NA,koch1250,Sino-Tibetan,36000,threatened,6a (Vigorous).,kdq-NA,6a,36000,Endangered,Definitely endangered,4
KDQ-BGD,kdq-BGD,kdq-bd,kdq-BG,Koch,Koch,KOCH,Koch,kdq,NA,koch1250,Sino-Tibetan,36000,threatened,6a (Vigorous).,kdq-NA,6a,36000,Vulnerable,Definitely endangered,4
KDQ-BGD,kdq-BGD,kdq-bd,kdq-BG,Koch,Koch,KOCH,Koch,kdq,NA,koch1250,Sino-Tibetan,36000,threatened,6a (Vigorous).,kdq-NA,6a,36000,Endangered,Definitely endangered,4
KIC-MEX,kic-MEX,kic-mx,kic-MX,Kickapoo,Kickapoo,KICKAPOO,Kickapoo,kic,NA,kick1244,Algic,850,shifting,6b (Threatened).,kic-NA,6b,510,Threatened,Severely endangered,4
KIC-MEX,kic-MEX,kic-mx,kic-MX,Kickapoo,Kickapoo,KICKAPOO,Kickapoo,kic,NA,kick1244,Algic,850,shifting,6b (Threatened).,kic-NA,6b,510,Threatened,Critically endangered,4
KIC-USA,kic-USA,kic-us,kic-US,Kickapoo,Kickapoo,KICKAPOO,Kickapoo,kic,NA,kick1244,Algic,850,shifting,6b (Threatened).,kic-NA,6b,510,Threatened,Severely endangered,4
KIC-USA,kic-USA,kic-us,kic-US,Kickapoo,Kickapoo,KICKAPOO,Kickapoo,kic,NA,kick1244,Algic,850,shifting,6b (Threatened).,kic-NA,6b,510,Threatened,Critically endangered,4
KJG-LAO,kjg-LAO,kjg-la,kjg-LA,Khmu,Khmu,KHMU,Khmu,kjg,NA,khmu1256,Austroasiatic,797500,not endangered,5 (Developing).,kjg-NA,5,703500,NA,NA,4
KJG-VNM,kjg-VNM,kjg-vn,kjg-VM,Khmu,Khmu,KHMU,Khmu,kjg,NA,khmu1256,Austroasiatic,797500,not endangered,5 (Developing).,kjg-NA,5,703500,NA,NA,4
KJG-THA,kjg-THA,kjg-th,kjg-TH,Khmu,Khmu,KHMU,Khmu,kjg,NA,khmu1256,Austroasiatic,797500,not endangered,5 (Developing).,kjg-NA,5,703500,NA,NA,4
KJG-CHN,kjg-CHN,kjg-cn,kjg-CH,Khmu,Khmu,KHMU,Khmu,kjg,NA,khmu1256,Austroasiatic,797500,not endangered,5 (Developing).,kjg-NA,5,703500,NA,NA,4
KOR-CHN,kor-CHN,kor-cn,kor-CH,Korean,Korean,KOREAN,Korean,kor,NA,kore1280,Koreanic,77233270,not endangered,1 (National). De facto national language.,kor-NA,1,74452400,NA,NA,4
KOR-PRK,kor-PRK,kor-kp,kor-KN,Korean,Korean,KOREAN,Korean,kor,NA,kore1280,Koreanic,77233270,not endangered,1 (National). De facto national language.,kor-NA,1,74452400,NA,NA,4
KOR-KOR,kor-KOR,kor-kr,kor-KS,Korean,Korean,KOREAN,Korean,kor,NA,kore1280,Koreanic,77233270,not endangered,1 (National). De facto national language.,kor-NA,1,74452400,NA,NA,4
KOR-RUS,kor-RUS,kor-ru,kor-RS,Korean,Korean,KOREAN,Korean,kor,NA,kore1280,Koreanic,77233270,not endangered,1 (National). De facto national language.,kor-NA,1,74452400,NA,NA,4
KRU-IND,kru-IND,kru-in,kru-IN,Kurux,Kurux,KURUX,Kurux,kru,NA,kuru1302,Dravidian,1804200,threatened,5 (Developing).,kru-NA,5,1800000,NA,Vulnerable,4
KRU-IND,kru-IND,kru-in,kru-IN,Kurux,Kurux,KURUX,Kurux,kru,NA,kuru1302,Dravidian,1804200,threatened,5 (Developing).,kru-NA,5,1800000,NA,Critically endangered,4
KRU-BGD,kru-BGD,kru-bd,kru-BG,Kurux,Kurux,KURUX,Kurux,kru,NA,kuru1302,Dravidian,1804200,threatened,5 (Developing).,kru-NA,5,1800000,NA,Vulnerable,4
KRU-BGD,kru-BGD,kru-bd,kru-BG,Kurux,Kurux,KURUX,Kurux,kru,NA,kuru1302,Dravidian,1804200,threatened,5 (Developing).,kru-NA,5,1800000,NA,Critically endangered,4
KVN-PAN,kvn-PAN,kvn-pa,kvn-PM,Border Kuna,"Kuna, Border","KUNA, BORDER","Kuna, Border",kvn,NA,bord1248,Chibchan,3500,threatened,5 (Developing).,kvn-NA,5,3500,Vulnerable,Severely endangered,4
KVN-PAN,kvn-PAN,kvn-pa,kvn-PM,Border Kuna,"Kuna, Border","KUNA, BORDER","Kuna, Border",kvn,NA,bord1248,Chibchan,3500,threatened,5 (Developing).,kvn-NA,5,3500,Vulnerable,Vulnerable,4
KVN-COL,kvn-COL,kvn-co,kvn-CO,Border Kuna,"Kuna, Border","KUNA, BORDER","Kuna, Border",kvn,NA,bord1248,Chibchan,3500,threatened,5 (Developing).,kvn-NA,5,3500,Vulnerable,Severely endangered,4
KVN-COL,kvn-COL,kvn-co,kvn-CO,Border Kuna,"Kuna, Border","KUNA, BORDER","Kuna, Border",kvn,NA,bord1248,Chibchan,3500,threatened,5 (Developing).,kvn-NA,5,3500,Vulnerable,Vulnerable,4
KWI-COL,kwi-COL,kwi-co,kwi-CO,Awa-Cuaiquer,Awa-Cuaiquer,AWA-CUAIQUER,Awa-Cuaiquer,kwi,NA,awac1239,Barbacoan,15130,threatened,6b (Threatened).,kwi-NA,6b,13000,Vulnerable,Critically endangered,4
KWI-COL,kwi-COL,kwi-co,kwi-CO,Awa-Cuaiquer,Awa-Cuaiquer,AWA-CUAIQUER,Awa-Cuaiquer,kwi,NA,awac1239,Barbacoan,15130,threatened,6b (Threatened).,kwi-NA,6b,13000,Vulnerable,Severely endangered,4
KWI-ECU,kwi-ECU,kwi-ec,kwi-EC,Awa-Cuaiquer,Awa-Cuaiquer,AWA-CUAIQUER,Awa-Cuaiquer,kwi,NA,awac1239,Barbacoan,15130,threatened,6b (Threatened).,kwi-NA,6b,13000,Vulnerable,Critically endangered,4
KWI-ECU,kwi-ECU,kwi-ec,kwi-EC,Awa-Cuaiquer,Awa-Cuaiquer,AWA-CUAIQUER,Awa-Cuaiquer,kwi,NA,awac1239,Barbacoan,15130,threatened,6b (Threatened).,kwi-NA,6b,13000,Vulnerable,Severely endangered,4
LIS-MMR,lis-MMR,lis-mm,lis-BM,Lisu,Lisu,LISU,Lisu,lis,NA,lisu1250,Sino-Tibetan,942700,not endangered,"3 (Wider communication). Language of recognized nationality: Lisu. Some 7,000 members of the Nu nationality in China, and more in Myanmar, speak only Lisu.",lis-NA,3,942700,NA,NA,4
LIS-CHN,lis-CHN,lis-cn,lis-CH,Lisu,Lisu,LISU,Lisu,lis,NA,lisu1250,Sino-Tibetan,942700,not endangered,"3 (Wider communication). Language of recognized nationality: Lisu. Some 7,000 members of the Nu nationality in China, and more in Myanmar, speak only Lisu.",lis-NA,3,942700,NA,NA,4
LIS-THA,lis-THA,lis-th,lis-TH,Lisu,Lisu,LISU,Lisu,lis,NA,lisu1250,Sino-Tibetan,942700,not endangered,"3 (Wider communication). Language of recognized nationality: Lisu. Some 7,000 members of the Nu nationality in China, and more in Myanmar, speak only Lisu.",lis-NA,3,942700,NA,NA,4
LIS-IND,lis-IND,lis-in,lis-IN,Lisu,Lisu,LISU,Lisu,lis,NA,lisu1250,Sino-Tibetan,942700,not endangered,"3 (Wider communication). Language of recognized nationality: Lisu. Some 7,000 members of the Nu nationality in China, and more in Myanmar, speak only Lisu.",lis-NA,3,942700,NA,NA,4
LKT-USA,lkt-USA,lkt-us,lkt-US,Lakota,Lakota,LAKOTA,Lakota,lkt,NA,lako1247,Siouan,2100,shifting,6b (Threatened).,lkt-NA,6b,6190,Severely Endangered,Critically endangered,4
LKT-USA,lkt-USA,lkt-us,lkt-US,Lakota,Lakota,LAKOTA,Lakota,lkt,NA,lako1247,Siouan,2100,shifting,6b (Threatened).,lkt-NA,6b,6190,Endangered,Critically endangered,4
LKT-CAN,lkt-CAN,lkt-ca,lkt-CA,Lakota,Lakota,LAKOTA,Lakota,lkt,NA,lako1247,Siouan,2100,shifting,6b (Threatened).,lkt-NA,6b,6190,Severely Endangered,Critically endangered,4
LKT-CAN,lkt-CAN,lkt-ca,lkt-CA,Lakota,Lakota,LAKOTA,Lakota,lkt,NA,lako1247,Siouan,2100,shifting,6b (Threatened).,lkt-NA,6b,6190,Endangered,Critically endangered,4
LTZ-LUX,ltz-LUX,ltz-lu,ltz-LU,Luxembourgish,Luxembourgish,LUXEMBOURGISH,Luxembourgish,ltz,NA,luxe1241,Indo-European,336000,threatened,"4 (Educational). Statutory language of national identity (1984, Language Law of 24 February, Article 1).",ltz-NA,4,336000,NA,Vulnerable,4
LTZ-FRA,ltz-FRA,ltz-fr,ltz-EU,Luxembourgish,Luxembourgish,LUXEMBOURGISH,Luxembourgish,ltz,NA,luxe1241,Indo-European,336000,threatened,"4 (Educational). Statutory language of national identity (1984, Language Law of 24 February, Article 1).",ltz-NA,4,336000,NA,Vulnerable,4
LTZ-BEL,ltz-BEL,ltz-be,ltz-BE,Luxembourgish,Luxembourgish,LUXEMBOURGISH,Luxembourgish,ltz,NA,luxe1241,Indo-European,336000,threatened,"4 (Educational). Statutory language of national identity (1984, Language Law of 24 February, Article 1).",ltz-NA,4,336000,NA,Vulnerable,4
LTZ-DEU,ltz-DEU,ltz-de,ltz-GM,Luxembourgish,Luxembourgish,LUXEMBOURGISH,Luxembourgish,ltz,NA,luxe1241,Indo-European,336000,threatened,"4 (Educational). Statutory language of national identity (1984, Language Law of 24 February, Article 1).",ltz-NA,4,336000,NA,Vulnerable,4
MHW-AGO,mhw-AGO,mhw-ao,mhw-AO,Mbukushu,Mbukushu,MBUKUSHU,Mbukushu,mhw,NA,mbuk1240,Atlantic-Congo,47100,not endangered,6a (Vigorous).,mhw-NA,6a,35100,NA,NA,4
MHW-BWA,mhw-BWA,mhw-bw,mhw-BC,Mbukushu,Mbukushu,MBUKUSHU,Mbukushu,mhw,NA,mbuk1240,Atlantic-Congo,47100,not endangered,6a (Vigorous).,mhw-NA,6a,35100,NA,NA,4
MHW-ZMB,mhw-ZMB,mhw-zm,mhw-ZA,Mbukushu,Mbukushu,MBUKUSHU,Mbukushu,mhw,NA,mbuk1240,Atlantic-Congo,47100,not endangered,6a (Vigorous).,mhw-NA,6a,35100,NA,NA,4
MHW-NAM,mhw-NAM,mhw-na,mhw-WA,Mbukushu,Mbukushu,MBUKUSHU,Mbukushu,mhw,NA,mbuk1240,Atlantic-Congo,47100,not endangered,6a (Vigorous).,mhw-NA,6a,35100,NA,NA,4
MIC-CAN,mic-CAN,mic-ca,mic-CA,Micmac,Micmac,MICMAC,Micmac,mic,NA,mikm1235,Algic,8270,shifting,6b (Threatened).,mic-NA,6b,8270,Threatened,Vulnerable,4
MIC-CAN,mic-CAN,mic-ca,mic-CA,Micmac,Micmac,MICMAC,Micmac,mic,NA,mikm1235,Algic,8270,shifting,6b (Threatened).,mic-NA,6b,8270,Threatened,Definitely endangered,4
MIC-USA,mic-USA,mic-us,mic-US,Micmac,Micmac,MICMAC,Micmac,mic,NA,mikm1235,Algic,8270,shifting,6b (Threatened).,mic-NA,6b,8270,Threatened,Vulnerable,4
MIC-USA,mic-USA,mic-us,mic-US,Micmac,Micmac,MICMAC,Micmac,mic,NA,mikm1235,Algic,8270,shifting,6b (Threatened).,mic-NA,6b,8270,Threatened,Definitely endangered,4
MPD-BRA,mpd-BRA,mpd-br,mpd-BR,Machinere,Machinere,MACHINERE,Machinere,mpd,NA,mach1268,Arawakan,1080,shifting,7 (Shifting).,mpd-NA,7,1080,Endangered,Severely endangered,4
MPD-BRA,mpd-BRA,mpd-br,mpd-BR,Machinere,Machinere,MACHINERE,Machinere,mpd,NA,mach1268,Arawakan,1080,shifting,7 (Shifting).,mpd-NA,7,1080,Endangered,Vulnerable,4
MPD-BOL,mpd-BOL,mpd-bo,mpd-BL,Machinere,Machinere,MACHINERE,Machinere,mpd,NA,mach1268,Arawakan,1080,shifting,7 (Shifting).,mpd-NA,7,1080,Endangered,Severely endangered,4
MPD-BOL,mpd-BOL,mpd-bo,mpd-BL,Machinere,Machinere,MACHINERE,Machinere,mpd,NA,mach1268,Arawakan,1080,shifting,7 (Shifting).,mpd-NA,7,1080,Endangered,Vulnerable,4
MWW-LAO,mww-LAO,mww-la,mww-LA,Hmong Daw,Hmong Daw,HMONG DAW,Hmong Daw,mww,hmn,hmon1333,Hmong-Mien,1698400,not endangered,5 (Developing). Language of recognized nationality: Miao.,mww-HMN,5,1503400,NA,NA,4
MWW-VNM,mww-VNM,mww-vn,mww-VM,Hmong Daw,Hmong Daw,HMONG DAW,Hmong Daw,mww,hmn,hmon1333,Hmong-Mien,1698400,not endangered,5 (Developing). Language of recognized nationality: Miao.,mww-HMN,5,1503400,NA,NA,4
MWW-THA,mww-THA,mww-th,mww-TH,Hmong Daw,Hmong Daw,HMONG DAW,Hmong Daw,mww,hmn,hmon1333,Hmong-Mien,1698400,not endangered,5 (Developing). Language of recognized nationality: Miao.,mww-HMN,5,1503400,NA,NA,4
MWW-CHN,mww-CHN,mww-cn,mww-CH,Hmong Daw,Hmong Daw,HMONG DAW,Hmong Daw,mww,hmn,hmon1333,Hmong-Mien,1698400,not endangered,5 (Developing). Language of recognized nationality: Miao.,mww-HMN,5,1503400,NA,NA,4
MYY-COL,myy-COL,myy-co,myy-CO,Macuna,Macuna,MACUNA,Macuna,myy,NA,macu1260,Tucanoan,1170,shifting,6b (Threatened).,myy-NA,6b,1170,Threatened,Vulnerable,4
MYY-COL,myy-COL,myy-co,myy-CO,Macuna,Macuna,MACUNA,Macuna,myy,NA,macu1260,Tucanoan,1170,shifting,6b (Threatened).,myy-NA,6b,1170,Threatened,Definitely endangered,4
MYY-BRA,myy-BRA,myy-br,myy-BR,Macuna,Macuna,MACUNA,Macuna,myy,NA,macu1260,Tucanoan,1170,shifting,6b (Threatened).,myy-NA,6b,1170,Threatened,Vulnerable,4
MYY-BRA,myy-BRA,myy-br,myy-BR,Macuna,Macuna,MACUNA,Macuna,myy,NA,macu1260,Tucanoan,1170,shifting,6b (Threatened).,myy-NA,6b,1170,Threatened,Definitely endangered,4
NOA-COL,noa-COL,noa-co,noa-CO,Woun Meu,Woun Meu,WOUN MEU,Woun Meu,noa,NA,woun1238,Chocoan,10800,shifting,5 (Developing).,noa-NA,5,10800,Threatened,Vulnerable,4
NOA-COL,noa-COL,noa-co,noa-CO,Woun Meu,Woun Meu,WOUN MEU,Woun Meu,noa,NA,woun1238,Chocoan,10800,shifting,5 (Developing).,noa-NA,5,10800,Threatened,Severely endangered,4
NOA-PAN,noa-PAN,noa-pa,noa-PM,Woun Meu,Woun Meu,WOUN MEU,Woun Meu,noa,NA,woun1238,Chocoan,10800,shifting,5 (Developing).,noa-NA,5,10800,Threatened,Vulnerable,4
NOA-PAN,noa-PAN,noa-pa,noa-PM,Woun Meu,Woun Meu,WOUN MEU,Woun Meu,noa,NA,woun1238,Chocoan,10800,shifting,5 (Developing).,noa-NA,5,10800,Threatened,Severely endangered,4
NUN-CHN,nun-CHN,nun-cn,nun-CH,Anong,Anong,ANONG,Anong,nun,NA,nung1282,Sino-Tibetan,450,nearly extinct,7 (Shifting).,nun-NA,7,450,Critically Endangered,Critically endangered,4
NUN-CHN,nun-CHN,nun-cn,nun-CH,Anong,Anong,ANONG,Anong,nun,NA,nung1282,Sino-Tibetan,450,nearly extinct,7 (Shifting).,nun-NA,7,450,Critically Endangered,Severely endangered,4
NUN-MMR,nun-MMR,nun-mm,nun-BM,Anong,Anong,ANONG,Anong,nun,NA,nung1282,Sino-Tibetan,450,nearly extinct,7 (Shifting).,nun-NA,7,450,Critically Endangered,Critically endangered,4
NUN-MMR,nun-MMR,nun-mm,nun-BM,Anong,Anong,ANONG,Anong,nun,NA,nung1282,Sino-Tibetan,450,nearly extinct,7 (Shifting).,nun-NA,7,450,Critically Endangered,Severely endangered,4
OCA-PER,oca-PER,oca-pe,oca-PE,Ocaina,Ocaina,OCAINA,Ocaina,oca,NA,ocai1244,Huitotoan,194,nearly extinct,8a (Moribund).,oca-NA,8a,194,Critically Endangered,Severely endangered,4
OCA-PER,oca-PER,oca-pe,oca-PE,Ocaina,Ocaina,OCAINA,Ocaina,oca,NA,ocai1244,Huitotoan,194,nearly extinct,8a (Moribund).,oca-NA,8a,194,Critically Endangered,Critically endangered,4
OCA-COL,oca-COL,oca-co,oca-CO,Ocaina,Ocaina,OCAINA,Ocaina,oca,NA,ocai1244,Huitotoan,194,nearly extinct,8a (Moribund).,oca-NA,8a,194,Critically Endangered,Severely endangered,4
OCA-COL,oca-COL,oca-co,oca-CO,Ocaina,Ocaina,OCAINA,Ocaina,oca,NA,ocai1244,Huitotoan,194,nearly extinct,8a (Moribund).,oca-NA,8a,194,Critically Endangered,Critically endangered,4
OKI-TZA,oki-TZA,oki-tz,oki-TZ,Okiek,Okiek,OKIEK,Okiek,oki,NA,okie1245,Nilotic,79250,moribund,7 (Shifting).,oki-NA,7,79000,Severely Endangered,Critically endangered,4
OKI-TZA,oki-TZA,oki-tz,oki-TZ,Okiek,Okiek,OKIEK,Okiek,oki,NA,okie1245,Nilotic,79250,moribund,7 (Shifting).,oki-NA,7,79000,Severely Endangered,Extinct,4
OKI-KEN,oki-KEN,oki-ke,oki-KE,Okiek,Okiek,OKIEK,Okiek,oki,NA,okie1245,Nilotic,79250,moribund,7 (Shifting).,oki-NA,7,79000,Severely Endangered,Critically endangered,4
OKI-KEN,oki-KEN,oki-ke,oki-KE,Okiek,Okiek,OKIEK,Okiek,oki,NA,okie1245,Nilotic,79250,moribund,7 (Shifting).,oki-NA,7,79000,Severely Endangered,Extinct,4
OTW-CAN,otw-CAN,otw-ca,otw-CA,Ottawa,Ottawa,OTTAWA,Ottawa,otw,oji,otta1242,Algic,14310,moribund,7 (Shifting).,otw-OJI,7,12500,Severely Endangered,Severely endangered,4
OTW-CAN,otw-CAN,otw-ca,otw-CA,Ottawa,Ottawa,OTTAWA,Ottawa,otw,oji,otta1242,Algic,14310,moribund,7 (Shifting).,otw-OJI,7,12500,Severely Endangered,Critically endangered,4
OTW-USA,otw-USA,otw-us,otw-US,Ottawa,Ottawa,OTTAWA,Ottawa,otw,oji,otta1242,Algic,14310,moribund,7 (Shifting).,otw-OJI,7,12500,Severely Endangered,Severely endangered,4
OTW-USA,otw-USA,otw-us,otw-US,Ottawa,Ottawa,OTTAWA,Ottawa,otw,oji,otta1242,Algic,14310,moribund,7 (Shifting).,otw-OJI,7,12500,Severely Endangered,Critically endangered,4
PAH-BRA,pah-BRA,pah-br,pah-BR,Tenharim,Tenharim,TENHARIM,Tenharim,pah,NA,tenh1241,Tupian,580,shifting,6b (Threatened).,pah-NA,6b,580,Critically Endangered,Critically endangered,4
PAH-BRA,pah-BRA,pah-br,pah-BR,Tenharim,Tenharim,TENHARIM,Tenharim,pah,NA,tenh1241,Tupian,580,shifting,6b (Threatened).,pah-NA,6b,580,Critically Endangered,Severely endangered,4
PAH-BRA,pah-BRA,pah-br,pah-BR,Tenharim,Tenharim,TENHARIM,Tenharim,pah,NA,tenh1241,Tupian,580,shifting,6b (Threatened).,pah-NA,6b,580,Endangered,Critically endangered,4
PAH-BRA,pah-BRA,pah-br,pah-BR,Tenharim,Tenharim,TENHARIM,Tenharim,pah,NA,tenh1241,Tupian,580,shifting,6b (Threatened).,pah-NA,6b,580,Endangered,Severely endangered,4
PAP-CUW,pap-CUW,pap-cw,pap-UC,Papiamentu,Papiamentu,PAPIAMENTU,Papiamentu,pap,NA,papi1253,Indo-European,319870,not endangered,1 (National). De facto national language.,pap-NA,1,182000,NA,NA,4
PAP-BES,pap-BES,pap-bq,pap-NL,Papiamentu,Papiamentu,PAPIAMENTU,Papiamentu,pap,NA,papi1253,Indo-European,319870,not endangered,1 (National). De facto national language.,pap-NA,1,182000,NA,NA,4
PAP-ABW,pap-ABW,pap-aw,pap-AA,Papiamento,Papiamento,PAPIAMENTO,Papiamento,pap,NA,papi1253,Indo-European,319870,not endangered,1 (National). De facto national language.,pap-NA,1,182000,NA,NA,4
PAP-SXM,pap-SXM,pap-sx,pap-NN,Papiamentu,Papiamentu,PAPIAMENTU,Papiamentu,pap,NA,papi1253,Indo-European,319870,not endangered,1 (National). De facto national language.,pap-NA,1,182000,NA,NA,4
PBT-AFG,pbt-AFG,pbt-af,pbt-AF,Southern Pashto,"Pashto, Southern","PASHTO, SOUTHERN","Pashto, Southern",pbt,NA,sout2649,Indo-European,10734800,not endangered,"1 (National). Statutory national language (2004, Constitution, Article 16(1)).",pbt-NA,1,10697000,NA,NA,4
PBT-PAK,pbt-PAK,pbt-pk,pbt-PK,Southern Pashto,"Pashto, Southern","PASHTO, SOUTHERN","Pashto, Southern",pbt,NA,sout2649,Indo-European,10734800,not endangered,"1 (National). Statutory national language (2004, Constitution, Article 16(1)).",pbt-NA,1,10697000,NA,NA,4
PBT-IRN,pbt-IRN,pbt-ir,pbt-IR,Southern Pashto,"Pashto, Southern","PASHTO, SOUTHERN","Pashto, Southern",pbt,NA,sout2649,Indo-European,10734800,not endangered,"1 (National). Statutory national language (2004, Constitution, Article 16(1)).",pbt-NA,1,10697000,NA,NA,4
PBT-TJK,pbt-TJK,pbt-tj,pbt-TI,Southern Pashto,"Pashto, Southern","PASHTO, SOUTHERN","Pashto, Southern",pbt,NA,sout2649,Indo-European,10734800,not endangered,"1 (National). Statutory national language (2004, Constitution, Article 16(1)).",pbt-NA,1,10697000,NA,NA,4
PID-VEN,pid-VEN,pid-ve,pid-VE,Piaroa,Piaroa,PIAROA,Piaroa,pid,NA,piar1243,Jodi-Saliban,14580,threatened,"6b (Threatened). Statutory language of provincial identity in Amazonas and Bolivar states (2008, Indigenous Languages Law, Article 4), Language conserved to high degree due to strong ethnic identity.",pid-NA,6b,14580,Vulnerable,Definitely endangered,4
PID-VEN,pid-VEN,pid-ve,pid-VE,Piaroa,Piaroa,PIAROA,Piaroa,pid,NA,piar1243,Jodi-Saliban,14580,threatened,"6b (Threatened). Statutory language of provincial identity in Amazonas and Bolivar states (2008, Indigenous Languages Law, Article 4), Language conserved to high degree due to strong ethnic identity.",pid-NA,6b,14580,Vulnerable,Vulnerable,4
PID-COL,pid-COL,pid-co,pid-CO,Piaroa,Piaroa,PIAROA,Piaroa,pid,NA,piar1243,Jodi-Saliban,14580,threatened,"6b (Threatened). Statutory language of provincial identity in Amazonas and Bolivar states (2008, Indigenous Languages Law, Article 4), Language conserved to high degree due to strong ethnic identity.",pid-NA,6b,14580,Vulnerable,Definitely endangered,4
PID-COL,pid-COL,pid-co,pid-CO,Piaroa,Piaroa,PIAROA,Piaroa,pid,NA,piar1243,Jodi-Saliban,14580,threatened,"6b (Threatened). Statutory language of provincial identity in Amazonas and Bolivar states (2008, Indigenous Languages Law, Article 4), Language conserved to high degree due to strong ethnic identity.",pid-NA,6b,14580,Vulnerable,Vulnerable,4
PIH-NFK,pih-NFK,pih-nf,pih-NF,Pitcairn-Norfolk,Pitcairn-Norfolk,PITCAIRN-NORFOLK,Pitcairn-Norfolk,pih,NA,pitc1234,Indo-European,532,shifting,"6a (Vigorous). Statutory language of national identity (2004, Norfolk Island Language (Norf’k) Act No. 25, Section 4), restrictions in Sec. 5 of Act No. 25 of 2004 bar meaningful official use.",pih-NA,6a,436,Endangered,Definitely endangered,4
PIH-NFK,pih-NFK,pih-nf,pih-NF,Pitcairn-Norfolk,Pitcairn-Norfolk,PITCAIRN-NORFOLK,Pitcairn-Norfolk,pih,NA,pitc1234,Indo-European,532,shifting,"6a (Vigorous). Statutory language of national identity (2004, Norfolk Island Language (Norf’k) Act No. 25, Section 4), restrictions in Sec. 5 of Act No. 25 of 2004 bar meaningful official use.",pih-NA,6a,436,Endangered,Vulnerable,4
PIH-PCN,pih-PCN,pih-pn,pih-PC,Pitcairn-Norfolk,Pitcairn-Norfolk,PITCAIRN-NORFOLK,Pitcairn-Norfolk,pih,NA,pitc1234,Indo-European,532,shifting,"6a (Vigorous). Statutory language of national identity (2004, Norfolk Island Language (Norf’k) Act No. 25, Section 4), restrictions in Sec. 5 of Act No. 25 of 2004 bar meaningful official use.",pih-NA,6a,436,Endangered,Definitely endangered,4
PIH-PCN,pih-PCN,pih-pn,pih-PC,Pitcairn-Norfolk,Pitcairn-Norfolk,PITCAIRN-NORFOLK,Pitcairn-Norfolk,pih,NA,pitc1234,Indo-European,532,shifting,"6a (Vigorous). Statutory language of national identity (2004, Norfolk Island Language (Norf’k) Act No. 25, Section 4), restrictions in Sec. 5 of Act No. 25 of 2004 bar meaningful official use.",pih-NA,6a,436,Endangered,Vulnerable,4
PIR-BRA,pir-BRA,pir-br,pir-BR,Piratapuyo,Piratapuyo,PIRATAPUYO,Piratapuyo,pir,NA,pira1254,Tucanoan,1880,shifting,6b (Threatened).,pir-NA,6b,1880,Threatened,Severely endangered,4
PIR-BRA,pir-BRA,pir-br,pir-BR,Piratapuyo,Piratapuyo,PIRATAPUYO,Piratapuyo,pir,NA,pira1254,Tucanoan,1880,shifting,6b (Threatened).,pir-NA,6b,1880,Threatened,Critically endangered,4
PIR-COL,pir-COL,pir-co,pir-CO,Piratapuyo,Piratapuyo,PIRATAPUYO,Piratapuyo,pir,NA,pira1254,Tucanoan,1880,shifting,6b (Threatened).,pir-NA,6b,1880,Threatened,Severely endangered,4
PIR-COL,pir-COL,pir-co,pir-CO,Piratapuyo,Piratapuyo,PIRATAPUYO,Piratapuyo,pir,NA,pira1254,Tucanoan,1880,shifting,6b (Threatened).,pir-NA,6b,1880,Threatened,Critically endangered,4
