"","P[Y=1]","P[Y=2]","P[Y=3]","P[Y=4]","y_avg","P[Y=6]","P[Y=7]","y_hat","V9","y_obs","latent1","latent2"
"tks",0.824896605984994,0.133861674121758,0.0285040912198676,0.00923315260648794,0.00332222912529101,0.000168369131960167,1.38778096421266e-05,1,1.23278334339977,3,-2.99667777087471,-2
"tkt",0.837999180475478,0.125155916205501,0.0257235788549348,0.0081278773213066,0.00284420988322243,0.000138220487543084,1.10167720145382e-05,1,1.21312074848198,1,-0.997155790116778,0
"tku",0.629160042241244,0.242000900772117,0.0772418005341222,0.0333717302504382,0.0166872409170092,0.00137076450195184,0.000167520783117436,1,1.57120760346818,2,-1.98331275908299,-1
"tkw",0.20212688133807,0.285196182911779,0.192027034129608,0.14399332933414,0.140433491928266,0.0285245729569967,0.00769850740114075,2,2.85177811607831,3,-2.85956650807173,-1
"tkx",0.330795473145015,0.311480446127878,0.163438880176418,0.101618781355194,0.0784995666823733,0.0117599330954113,0.00240691941770999,1,2.33045399925911,2,-1.92150043331763,-1
"tkz",0.744484026859131,0.183301967814046,0.0470498065875092,0.0173924575794517,0.00726648622312676,0.000459899626633953,4.53553101011916e-05,1,1.3612165286137,1,-0.992733513776873,0
"tla",0.8259471276458,0.13317043981126,0.028278437580761,0.00914223036080675,0.00328233293766678,0.000165801422835177,1.36302408698663e-05,1,1.23119412636526,1,-0.996717667062333,0
"tlb",0.837821878703818,0.125274948557598,0.0257607047560041,0.00814241647504266,0.00285039730489467,0.000138601889496437,1.10523131456874e-05,1,1.21338452004067,1,-0.997149602695105,0
"tlc",0.272676491578983,0.305616488204737,0.178239642465919,0.119931713144806,0.102133500753783,0.0174038678677845,0.00399829598398771,2,2.54143403082897,3,-2.89786649924622,-1
"tld",0.458565349113652,0.298914180381153,0.126649132336545,0.0672309346893561,0.0428769147723652,0.00495521151091016,0.000808277196018392,1,1.95503862894243,1,-0.957123085227635,0
"tlf",0.863116243640607,0.107949596785694,0.0206094166747439,0.00618410785103696,0.00204289222477128,9.09786360384635e-05,6.76418710832127e-06,1,1.17638780089022,1,-0.997957107775229,0
"tlg",0.218256773105971,0.291385720790194,0.189465399762655,0.13836784740987,0.130529892279075,0.0254041736138481,0.00659019303838682,2,2.77410165796097,1,-0.869470107720925,1
"tli",0.224404251125399,0.293487759036775,0.188380442352378,0.136237570292501,0.126952298697525,0.0243201018640689,0.00621757663135314,2,2.7456765185176,4,-3.87304770130248,-2
"tlj",0.925018796227901,0.0624982831614871,0.00940717204920127,0.00239311390466945,0.000659129773720957,2.21823484706229e-05,1.32253454965259e-06,1,1.09124733501843,1,-0.999340870226279,0
"tlk",0.152182791448859,0.258865205742972,0.196453895403166,0.161363011656242,0.17669380282119,0.0415621027963622,0.0128791901312086,2,3.12772289757185,3,-2.82330619717881,-1
"tll",0.998865742140013,0.00107636666523447,5.11631110048372e-05,5.99153956448717e-06,7.29925576870016e-07,6.47870423975405e-09,1.3990253400209e-10,1,1.00119962044118,1,-0.999999270074423,0
"tlm",0.526378746727275,0.281043559433925,0.106623983552438,0.0522089638839508,0.0302413622588126,0.0030583039637746,0.000445080179823587,1,1.78984586812372,2,-1.96975863774119,-1
"tln",0.0901429235598651,0.205280640050175,0.188644965419896,0.179548484504267,0.237940442151692,0.0708284316315267,0.0276141126825783,5,3.59280462726264,1,-0.762059557848308,4
"tlo",0.381505482899291,0.310216530920412,0.149235586092588,0.0869936604212908,0.0621145231154148,0.00837301144391378,0.0015612051070889,1,2.16935906469322,5,-4.93788547688458,-4
"tlp",0.529404172986183,0.280091352256848,0.105737479795727,0.0515883550849935,0.0297544100423622,0.00299112768046939,0.000433102153417408,1,1.78290326859558,1,-0.970245589957638,0
"tlq",0.477153623674855,0.294700807979885,0.121143799757105,0.0628981818051992,0.0390633089579662,0.00435231245302037,0.000687965371970356,1,1.90782554323848,1,-0.960936691042034,0
"tlr",0.917773264285641,0.0680555635776446,0.0106004859537538,0.00276123308109844,0.00078042815094681,2.73425980240605e-05,1.68235289155216e-06,1,1.1008087544397,1,-0.999219571849053,0
"tls",0.23841221898671,0.297780812215415,0.185712368698877,0.131421909905182,0.119176291863637,0.0220408384875197,0.00545555984265922,2,2.68311399827682,4,-3.88082370813636,-2
"tlt",0.625067046749216,0.243806638167288,0.078375429713118,0.0340360620988363,0.0171216729085375,0.00141854975978428,0.000174600603220165,1,1.57929272794243,1,-0.982878327091463,0
"tlu",0.53317312873395,0.278887499623152,0.104634423226431,0.050821011563457,0.0291561250744945,0.00290922229974289,0.000418589478773601,1,1.77430152943572,3,-2.97084387492551,-2
"tlv",0.239484168603497,0.298081898686843,0.185497823709181,0.131055881854568,0.118601850948813,0.0218765908514702,0.00540178534562796,2,2.67844626179528,1,-0.881398149051187,1
"tlx",0.800599262556996,0.149521974138355,0.0338500652826622,0.0114482951887931,0.00432413324821523,0.000235675852812478,2.05937321654526e-05,1,1.27016546491997,1,-0.995675866751785,0
"tly",0.875078817925699,0.0995113217086938,0.0182801888029437,0.00533958477248009,0.00171201355151829,7.28491516297503e-05,5.22408703540478e-06,1,1.15933409811846,1,-0.998287986448482,0
"tma",0.92424579370424,0.0630943727141553,0.00953279727220369,0.00243139659808278,0.000671579805471501,2.27017074635461e-05,1.35819838287254e-06,1,1.09226213400231,1,-0.999328420194528,0
"tmb",0.439613093591969,0.302642960044374,0.13225559826564,0.0718199897048944,0.0470697442448186,0.00564722418472896,0.000951389963575022,1,2.00483756337471,2,-1.95293025575518,-1
"tmc",0.878134266503955,0.0973304033406516,0.017696916301099,0.00513233975871563,0.00163256803550116,6.86314604142479e-05,4.87459966336257e-06,1,1.15502393226105,1,-0.998367431964499,0
"tmd",0.791525188273972,0.155210153171246,0.0359066425263214,0.0123308492463066,0.00473853396978952,0.000264992346034942,2.36404663292999e-05,1,1.28443692637012,1,-0.99526146603021,0
"tmf",0.577105062188055,0.263454329903886,0.0919081310042337,0.0423424757689358,0.0228248297569587,0.00208637451715254,0.000278796860778363,1,1.67770199199743,2,-1.97717517024304,-1
"tmg",0.000591841407118461,0.00674129617754484,0.0186838490291114,0.0433459098068175,0.200763531192977,0.235525887400543,0.494347684985887,7,6.12091639534617,7,-6.79923646880702,0
"tmj",0.345153341862884,0.311676940171797,0.159506226500851,0.0973468854204665,0.0735062669770847,0.0106821802681872,0.00212815879872919,1,2.28293497147655,2,-1.92649373302292,-1
"tml",0.336992658296634,0.31162157358692,0.161751762562484,0.099762323105812,0.0763075665186326,0.0112819032530618,0.00228221267645534,1,2.3097451264279,1,-0.923692433481367,0
"tmm",0.769563453747285,0.16861693627489,0.0410116427457613,0.0145919940727141,0.00583706876342882,0.000346470020516909,3.24343754041223e-05,1,1.31969143539328,1,-0.994162931236571,0
"tmn",0.754470503513174,0.177534577713179,0.0446198026146558,0.0162492648230457,0.00667411344650082,0.000411933917573326,3.98039718720877e-05,1,1.34451692461673,1,-0.993325886553499,0
"tmo",0.0090996304260449,0.0503663372412056,0.0847407821258536,0.130276814946478,0.331479836568767,0.208753396434323,0.185283202257328,5,5.092063888323,5,-4.66852016343123,0
"tmr",0.00128157265002846,0.0121493736933369,0.0296633512302593,0.0619075784084507,0.244956429237002,0.245328603776016,0.404713091004907,7,5.89194609323674,6,-5.755043570763,1
"tms",0.00221642282951929,0.0182935190987569,0.0405828021144539,0.0782304329285779,0.27546571050434,0.244805458185102,0.34040565433925,7,5.70247448109177,1,-0.72453428949566,6
"tmt",0.329910700767697,0.311453199865767,0.163678393040014,0.101885384206728,0.0788171892062445,0.0118298371004358,0.00242529581311335,1,2.33343585577182,2,-1.92118281079376,-1
"tmu",0.541535707814381,0.276147172529158,0.102192518884592,0.049141237438476,0.0278610868856136,0.00273433098971265,0.000387945458067085,1,1.75539959785319,1,-0.972138913114386,0
"tmv",0.843038367515894,0.121758693728859,0.0246742599517289,0.00771944069541908,0.00267152345909927,0.000127673588281807,1.00410607182244e-05,1,1.20565024386069,1,-0.997328476540901,0
"tmz",0.000936769336500361,0.00958192230086491,0.024656430227029,0.0537587861926858,0.226954650518813,0.242692378149706,0.441419063274401,7,5.98996601380317,7,-6.77304534948119,0
"tna",0.316486849214543,0.310817049696395,0.167267191937322,0.105977685460398,0.0837842948169387,0.012944010724192,0.00272291815021131,1,2.37947923174222,3,-2.91621570518306,-2
"tnb",0.506713568813236,0.286920554489722,0.112406292559847,0.0563445862124785,0.0335567109597651,0.00352769296199051,0.000530594002960072,1,1.83581577091363,1,-0.966443289040235,0
"tnc",0.320406698687072,0.311046542123428,0.166228348172458,0.104773555451668,0.0823046438565214,0.0126079824515639,0.0026322292572889,1,2.36587576805099,2,-1.91769535614348,-1
"tnd",0.120864268712961,0.235419261200405,0.195137857064847,0.171503674886551,0.204885258035817,0.0537128019972024,0.018476878102216,2,3.33917231073233,5,-4.79511474196418,-3
"tng",0.90968074532038,0.074184583960095,0.0119737133585157,0.00319668757779057,0.000928204155378753,3.39095832755376e-05,2.15604456454965e-06,1,1.11161737421578,1,-0.999071795844621,0
"tnh",0.866775151405949,0.105385516030476,0.0198894050750065,0.00592021099053774,0.0019383005406739,8.51530094421182e-05,6.26294791528093e-06,1,1.1711415040495,1,-0.998061699459326,0
"tnk",0.453209078056904,0.300027116828306,0.128234914851675,0.0685102272532452,0.0440297135895958,0.00514246168136789,0.000846487738906276,1,1.96893771749005,1,-0.955970286410404,0
"tnl",0.670763633949581,0.222539822871088,0.0659382350927769,0.0270050342065644,0.012691460842265,0.000953576908905518,0.000108236128818717,1,1.49161454036283,1,-0.987308539157735,0
"tnm",0.583787668480223,0.260887425857314,0.0899973321116965,0.0411266507744639,0.0219589637348625,0.00198031632820328,0.000261642713236587,1,1.66356933526398,4,-3.97804103626514,-3
"tnn",0.539679763921344,0.276763533421852,0.102733770952783,0.0495113307574282,0.0281446870078147,0.0027723478170909,0.000394566121686979,1,1.75957295144654,1,-0.971855312992185,0
"tnp",0.723462608759,0.195093614428496,0.0522707916052874,0.0199213306946076,0.00861850820200627,0.000574114106244417,5.90322043578784e-05,1,1.39709798628829,3,-2.99138149179799,-2
"tnq",0.00704292966035238,0.0421428836251228,0.0748315967244855,0.120188835352523,0.325366340794028,0.219117817644589,0.2113095961989,5,5.21728461172412,6,-5.67463365920597,-1
"tnr",0.647138823531727,0.233835985756208,0.0723065104181996,0.0305347352077147,0.0148689051335142,0.00117581175297776,0.000139228199658725,1,1.53624326071265,1,-0.985131094866486,0
"tnt",0.605166034538827,0.252301032328569,0.0839372884765619,0.0373650838872353,0.0193473780778786,0.00167039472678432,0.000212787964144145,1,1.6192890746737,2,-1.98065262192212,-1
"tnu",0.180359203481717,0.275159369323622,0.194708469632645,0.151618937467831,0.155105514118356,0.0334826558655253,0.00956585011030464,2,2.96466355745528,2,-1.84489448588164,0
"tnv",0.851660607621037,0.115882302211205,0.0229055321963518,0.00704206312145983,0.00239007287101567,0.000110902624714027,8.51935421686267e-06,1,1.19298547670122,1,-0.997609927128984,0
"tnw",0.363227767059399,0.311289829741783,0.154448179117199,0.0921160608786631,0.0676293783144515,0.00946484591837926,0.00182393897012512,1,2.22531974728262,3,-2.93237062168555,-2
"tnx",0.0390550866421217,0.129600506030538,0.153446890704077,0.178085911245977,0.307277074451502,0.125102584563364,0.0674319463624209,5,4.22996491997397,5,-4.6927229255485,0
"tny",0.825964064302894,0.133159285997446,0.0282748033926424,0.0091407677909523,0.00328169199338546,0.000165760246234492,1.36262764446338e-05,1,1.23116852301897,1,-0.996718308006615,0
"tnz",0.153719005444747,0.259860754229987,0.19641981309953,0.160840941845755,0.175432152249939,0.0410625536640625,0.0126647794659797,2,3.11825326008226,1,-0.824567847750061,1
"tob",0.723209284979104,0.195232814313134,0.0523345560964762,0.0199528247865286,0.00863569808369136,0.000575606826932251,5.92149141336318e-05,1,1.3975365168199,2,-1.99136430191631,-1
"toc",0.874539149662222,0.0998954355162675,0.0183837103547738,0.00537654805706966,0.0017262577040783,7.36111063356359e-05,5.287599252779e-06,1,1.16009731234053,1,-0.998273742295922,0
"tod",0.966953905298579,0.0289015822618504,0.0032931997552208,0.000692221390746539,0.000155146351391466,3.7703411053247e-06,1.74601106017747e-07,1,1.03820513066226,1,-0.999844853648609,0
"tof",0.730713709121034,0.191079839269412,0.0504540452086542,0.0190301713333985,0.0081356526469869,0.000532592784155961,5.3989636358498e-05,1,1.38460795601379,1,-0.991864347353013,0
"tog",0.940988510410591,0.0500060043262297,0.00690760629814113,0.00165635089612826,0.000427792604536181,1.30179530003494e-05,7.17511373760082e-07,1,1.07057083486229,1,-0.999572207395464,0
"toh",0.948829257293328,0.0437427965658846,0.00575232821674077,0.00133352238893036,0.000332053720478287,9.53906308309715e-06,5.02751554387615e-07,1,1.06062694687281,1,-0.999667946279522,0
"toi",0.998922140396351,0.00102347811753611,4.81070196188815e-05,5.59223292873057e-06,6.76181322045721e-07,5.92550153388771e-09,1.26741506178973e-10,1,1.0011392039688,1,-0.999999323818678,0
"toj",0.672008694232895,0.221926909948,0.0656065113961835,0.0268251808803063,0.0125830774090183,0.000942849109793253,0.00010677702380324,1,1.48930269270914,1,-0.987416922590982,0
"tol",0.00395829937706886,0.0279585449995621,0.0556843385773853,0.0982267678009116,0.304098303666088,0.236268826079023,0.273804919499961,5,5.4745743876163,5,-4.69590169633391,0
"tom",0.571145740607322,0.265695553198114,0.0936182664361644,0.0434429575447582,0.0236176684003351,0.00218489376504749,0.000294920048258707,1,1.69042562142085,3,-2.97638233159967,-2
"too",0.719156468057962,0.197450380531914,0.0533573706461901,0.0204600044522611,0.00891369261728803,0.000599883751639663,6.21999427454778e-05,1,1.4045725240649,3,-2.99108630738271,-2
"top",0.908170131830712,0.075319758399182,0.0122345994983749,0.00328077982123742,0.000957243515857797,3.5233486468278e-05,2.25344816773276e-06,1,1.11364995904442,1,-0.999042756484142,0
"tos",0.926581036316655,0.061291220484635,0.00915453931393173,0.00231647241374078,0.000634324176257639,2.11549238078312e-05,1.25237097181596e-06,1,1.08920030190362,1,-0.999365675823742,0
"tou",0.857462985357937,0.11188227509179,0.0217347043476593,0.00660149943953581,0.00221045650986917,0.000100485189518329,7.59406369066351e-06,1,1.18454599847493,1,-0.997789543490131,0
"tov",0.000951633829791205,0.00969737880204289,0.0248886991504799,0.0541475941475546,0.227860245074628,0.242871251086616,0.439583197908887,7,5.98521398273058,3,-2.77213975492537,4
"tow",0.365087314863237,0.31121132637998,0.153921939115298,0.0915872248058832,0.0670492366812088,0.00934768177756296,0.00179527637683008,1,2.21952389290186,2,-1.93295076331879,-1
"toy",0.357151569418071,0.311496663154943,0.156160493494471,0.093856210334117,0.0695562895195263,0.00985788193731052,0.00192089214155999,1,2.24442620176025,4,-3.93044371048047,-3
"toz",0.0122196892267709,0.0616050385193856,0.0971754608510718,0.141802931385863,0.335299034210816,0.194882663866676,0.157015181939417,5,4.93906530219226,6,-5.66470096578918,-1
"tpa",0.63227170081408,0.240614859216839,0.0763824159587976,0.0328712829434903,0.0163621331271545,0.00133530488946421,0.00016230305017495,1,1.56509241522189,1,-0.983637866872845,0
"tpc",0.48372665036483,0.293083373397235,0.119197921003206,0.0614054435156216,0.0377815368257426,0.00415545874383161,0.00064961614953285,1,1.89149668386984,3,-2.96221846317426,-2
"tpe",0.905664921696198,0.0771962372431645,0.0126703294259165,0.00342217085603302,0.00100642009682916,3.74991682696724e-05,2.42151358875731e-06,1,1.11703111397329,1,-0.998993579903171,0
"tpg",0.683497739965087,0.216189037319673,0.0625646922640714,0.0251943866904734,0.0116118902575,0.000848192100418421,9.40614027763464e-05,1,1.46815447186799,1,-0.9883881097425,0
"tpi",0.987260092580686,0.0115424667277647,0.000992764708749649,0.000172503154622916,3.15988112138399e-05,5.54033899313744e-07,1.99830638702991e-08,1,1.01417479092187,1,-0.999968401188786,0
"tpj",0.731009436883061,0.190914940610771,0.0503803001894457,0.0189942490611742,0.00811633364005715,0.000530948110703533,5.37915047876814e-05,1,1.38410111231566,2,-1.99188366635994,-1
"tpl",0.830140842583336,0.130399278309454,0.0273823046899717,0.00878326958418063,0.00312581377975629,0.000155816783283247,1.26742700178317e-05,1,1.22487208109749,1,-0.996874186220244,0
"tpm",0.842842442473623,0.121891289878861,0.0247148450759959,0.00773514793842134,0.00267812367328091,0.000128073186532296,1.00777732854329e-05,1,1.20593975111161,1,-0.997321876326719,0
"tpo",0.535717260663042,0.278063875720866,0.103890694048959,0.0503066552768732,0.0287574409790078,0.00285502995460607,0.000409043356645933,1,1.76852440347834,1,-0.971242559020992,0
"tpp",0.664869985541534,0.225417369984553,0.0675138979236847,0.0278647290122145,0.0132129982986666,0.00100565036475764,0.000115368874590072,1,1.50261181113456,1,-0.986787001701333,0
"tpq",0.52691757506876,0.280874897370536,0.106466030445326,0.0520981301141095,0.0301541963257749,0.00304624554463018,0.000442925130863192,1,1.78860691241495,1,-0.969845803674225,0
"tpr",0.134196921857301,0.246175683351464,0.196211190294714,0.167330846801243,0.192278965134682,0.0480360176879315,0.0157703748726639,2,3.24450880255899,4,-3.80772103486532,-2
"tpt",0.696766500320776,0.20937948307959,0.0590961831105516,0.0233752700138989,0.0105534781888744,0.000748137480415245,8.09478058930724e-05,1,1.44413794633532,2,-1.98944652181113,-1
"tpu",0.785758468563133,0.158779865082549,0.0372299105864297,0.0129074060956686,0.00501370103421794,0.000284901797873438,2.5746840128571e-05,1,1.29359569870942,1,-0.994986298965782,0
"tpx",0.846131800955608,0.119659657618206,0.02403577094562,0.00747329596434598,0.00256852562283361,0.000121474692762691,9.47420062358262e-06,1,1.20108940856137,1,-0.997431474377166,0
"tpy",0.118161734160049,0.233083867532565,0.194810897718873,0.172312788353538,0.207559790814024,0.0549720035796877,0.0190989178412625,2,3.35933671623304,4,-3.79244020918598,-2
"tpz",0.835074347162406,0.127115201995972,0.0263377938694012,0.008369183780645,0.0029472559596132,0.000144603376133423,1.1613855828374e-05,1,1.2174800649308,1,-0.997052744040387,0
"tqb",0.137050825944006,0.248322247799888,0.196334929269622,0.166405405691112,0.189701579701535,0.0469254248440284,0.0152595867498092,2,3.2251992869376,3,-2.81029842029847,-1
"tqm",0.0492028393013011,0.148358001564141,0.164595100387236,0.181479901440986,0.292257728129195,0.109784588360257,0.0543218408168843,5,4.06587280588094,5,-4.70774227187081,0
"tqn",0.0688677629196222,0.178748513063964,0.179254669254135,0.182605082938305,0.264642062384196,0.0877406319011919,0.0381412775385863,5,3.81119217466141,3,-2.7353579376158,2
"tqo",0.949654756602684,0.0430781389580841,0.00563368476466752,0.0013010766429381,0.000322650906183775,9.20918958446926e-06,4.82935858414635e-07,1,1.05958828560404,1,-0.999677349093816,0
"tqp",0.770144002592135,0.168269097270305,0.0408744438514874,0.0145299339599744,0.00580623599899932,0.00034411256634248,3.21737607565931e-05,1,1.31874633624545,1,-0.994193764001001,0
"tqq",0.746459993024909,0.182169243467522,0.0465663651565383,0.0171633007268709,0.00714678459679619,0.000450101528674085,4.42114986890507e-05,1,1.3578947909839,1,-0.992853215403204,0
"tqr",0.000791177892353344,0.00842359178053704,0.0222839728975009,0.0497216628787399,0.217256086272183,0.240482742871079,0.461040765407607,7,6.03983917810153,6,-5.78274391372782,1
"tqt",0.477920916562218,0.294515386190224,0.120916599942975,0.0627228745279963,0.0389119301268226,0.00432891087737652,0.00068338177238747,1,1.90590977518866,2,-1.96108806987318,-1
"tqu",0.721521921275175,0.196158241525732,0.052759787840349,0.0201632262026978,0.00875075611824216,0.000585623564333448,6.04434734712278e-05,1,1.40046129894999,1,-0.991249243881758,0
"tqw",0.000281057602043836,0.00377943170693761,0.0117434672268682,0.0299944091184872,0.160619846858637,0.217330324887366,0.57625146259966,7,6.30388938098548,6,-5.83938015314136,1
"tra",0.0225610769743102,0.0922665589367181,0.1260184916812,0.163821542961777,0.329949781379424,0.160359356670969,0.105023191395601,5,4.5875032284306,5,-4.67005021862058,0
"trb",0.376066364547469,0.310605362046126,0.15079561453234,0.0885004063029989,0.0637127544141831,0.00868437700201485,0.00163512115486841,1,2.18578143961582,2,-1.93628724558582,-1
"trc",0.898299491332549,0.08266958511944,0.0139731175979252,0.00385174099047036,0.00115841834604102,4.46816618059342e-05,2.96495176821399e-06,1,1.1270459146905,1,-0.998841581653959,0
"trd",0.546210647855724,0.274574076717563,0.100830992864963,0.0482158223051469,0.027156216525291,0.00264053472914416,0.000371709002168208,1,1.74494132312282,4,-3.97284378347471,-3
"tre",0.557405632802875,0.270688688654521,0.0975819352151037,0.0460391698144892,0.0255223421515245,0.00242695763762102,0.000335273723865437,1,1.72020586766559,1,-0.974477657848476,0
"trf",0.825528785671618,0.133445846240298,0.0283682420498222,0.00917838955139283,0.00329818733522846,0.000166820717380722,1.3728434259952e-05,1,1.2318267225275,1,-0.996701812664772,0
"trg",0.424997359583065,0.305111225715909,0.13656534755768,0.0754788356578906,0.0505285117380142,0.00624061153608568,0.00107810821135423,1,2.04446418170555,3,-2.94947148826199,-2
"trh",0.296230151750378,0.30903236086661,0.172499397380877,0.112318565581384,0.0918375080574324,0.0148344435970402,0.00324757276627796,2,2.45199453918511,4,-3.90816249194257,-2
"tri",0.370098604565389,0.310964757973097,0.152498924396516,0.0901707398554411,0.0655076943596912,0.00903898710303352,0.00172029174683264,1,2.20402228976738,1,-0.934492305640309,0
"trj",0.742927000658412,0.184191597936112,0.0474316534652741,0.0175740601221538,0.00736168531587145,0.00046772961314312,4.6272889034138e-05,1,1.36384011189653,4,-3.99263831468413,-3
"trm",0.500137441654677,0.288762785184506,0.114346415068273,0.0577672489078425,0.0347256102189886,0.00369810429252448,0.000562394673188749,1,1.85152469242229,1,-0.965274389781011,0
"trn",0.637842353906234,0.238105064545173,0.0748492791985234,0.031985250731175,0.0157910941477147,0.00127365181833694,0.000153305652842994,1,1.55421184473535,3,-2.98420890585229,-2
"tro",0.70875618577438,0.203059563349568,0.0560047864566506,0.0217902111821334,0.0096531502098699,0.000665688185751301,7.04148416469375e-05,1,1.42280330062739,1,-0.99034684979013,0
"trp",0.988979806528641,0.0100259207260626,0.00082868093357813,0.0001401902855932,2.49688572209195e-05,4.18106914423788e-07,1.45619893920923e-08,1,1.01220590678539,1,-0.999975031142779,0
"trq",0.69189238997944,0.211903526453276,0.0603646262825225,0.0240355337574037,0.0109345636479979,0.000783780741387075,8.55791379735793e-05,1,1.4529100134173,1,-0.989065436352002,0
"trr",0.0148708172658657,0.0702780659921455,0.106023615821195,0.149259690205839,0.33567413464258,0.184586556590744,0.13930711948163,5,4.83157640666588,5,-4.66432586535742,0
"trs",0.793046868717514,0.154262344367932,0.0355595611518142,0.0121807451563132,0.00466746646844596,0.000259906966693979,2.31071712869513e-05,1,1.28203174587548,1,-0.995332533531554,0
"trt",0.413759965853724,0.306758755232035,0.139865478291037,0.0783636445902406,0.0533297137056087,0.00673588749021614,0.00118655483713748,1,2.07569826688117,2,-1.94667028629439,-1
"tru",0.563313636672164,0.268571753413393,0.0958742171037291,0.0449127322904115,0.024690046342287,0.00232025514087375,0.00031735903714214,1,1.70732399978846,2,-1.97530995365771,-1
"trv",0.585864921391272,0.260078045790984,0.0894049068848941,0.040752624298148,0.0216947260244214,0.00194827326219704,0.00025650234808372,1,1.65920501695239,1,-0.978305273975579,0
"trw",0.900628740520877,0.0809456706559273,0.013557669149605,0.00371366356256908,0.00110914662865902,4.23245761325131e-05,2.78490623051297e-06,1,1.12386691847553,1,-0.998890853371341,0
"trx",0.233225341109183,0.29626964415838,0.186730332769093,0.13319823461334,0.121996510517926,0.0228554116089207,0.00572452522315758,2,2.70593526499184,2,-1.87800348948207,0
"try",0.0233461429093199,0.0943043148857716,0.12771389945073,0.164905663638433,0.329056875665386,0.158251100299931,0.102422003150429,5,4.5664641277663,7,-6.67094312433461,-2
"trz",0.0702321829293053,0.180624163363123,0.180023948686627,0.182510012582768,0.262828099469888,0.0864793130586193,0.0373022799096695,5,3.79572474111535,6,-5.73717190053011,-1
"tsa",0.893081264661972,0.086508503403307,0.0149151739032775,0.00416851857679046,0.00127288340112697,5.02589276119014e-05,3.39712591446162e-06,1,1.13420761793829,1,-0.998727116598873,0
"tsb",0.775333479769036,0.165143948981127,0.0396533736187671,0.0139807154322856,0.00553502051115984,0.000323546556176058,2.99151314490098e-05,1,1.31033014812973,1,-0.99446497948884,0
"tsc",0.984537118431889,0.013926149639692,0.00126458794772455,0.000227916680088591,4.33866313618303e-05,8.10021199559863e-07,3.06480446576884e-08,1,1.01731685609512,1,-0.999956613368638,0
"tsd",0.171144814770671,0.270269502315168,0.195521232248152,0.154834822980965,0.161819170195857,0.0358914308537288,0.0105190266354586,2,3.01566443061919,4,-3.83818082980414,-2
"tsg",0.96307224143083,0.0321258104910946,0.00379249844956775,0.000816642089111586,0.000187823388174024,4.75674833588791e-06,2.27402885855099e-07,1,1.04293717536926,1,-0.999812176611826,0
"tsh",0.766435648109304,0.170484836645808,0.0417528747094585,0.0149284992130202,0.00600490354468997,0.000359371116283813,3.38666614356775e-05,1,1.32479575343258,1,-0.99399509645531,0
"tsi",0.263647658279333,0.303897001400305,0.180321645114732,0.122914591952776,0.106372279743622,0.018511978731634,0.00433484477759838,2,2.57734214878634,3,-2.89362772025638,-1
"tsj",0.972431798121488,0.0243047611690986,0.00261739448818066,0.00052944302508029,0.000113897246841632,2.59184212536567e-06,1.14107185478218e-07,1,1.03159711206181,1,-0.999886102753158,0
"tsk",0.695568712333549,0.210002182165181,0.0594072781919648,0.0235366719467965,0.010646308936487,0.000756779863435031,8.20665625874684e-05,1,1.44628828882815,1,-0.989353691063513,0
"tsl",0.568665510531392,0.266614934160722,0.0943316607518453,0.043905508004159,0.0239534930088182,0.00222702450700329,0.000301869036059443,1,1.69575508846354,1,-0.976046506991182,0
"tsn",0.999418043016808,0.000556331250918141,2.29115076496589e-05,2.4418045516672e-06,2.7034294625139e-07,2.03815775368099e-09,3.89681620305282e-11,1,1.00061057147626,1,-0.999999729657054,0
"tso",0.993731968124365,0.00578279680326343,0.000411892248776691,6.30717128963232e-05,1.01239413639043e-05,1.42802122682362e-07,4.36721192542677e-09,1,1.00683703241885,1,-0.999989876058636,0
"tsp",0.91038024993216,0.0736579878478801,0.0118533845570307,0.00315804554392229,0.000914913009125717,3.33071837878007e-05,2.11192609356203e-06,1,1.11067775310571,2,-1.99908508699087,-1
"tsr",0.530553567166375,0.279726288790026,0.105400930225179,0.0513536638475892,0.0295709792396145,0.00296594197860678,0.000428628752609184,1,1.7802745401503,1,-0.970429020760386,0
"tsu",0.297926579272851,0.309221399684704,0.172070740863195,0.111780043955751,0.091135899755481,0.0146656007548223,0.00319973571319598,2,2.44577303035356,1,-0.908864100244519,1
"tsv",0.832826026307514,0.128615068995419,0.0268124918802681,0.0085567939169422,0.0030278869788869,0.000149643235681118,1.20886852882363e-05,1,1.22084273071246,1,-0.996972113021113,0
"tsw",0.979220041184399,0.018525461036486,0.00183232189161942,0.000349865940728611,7.07910854502725e-05,1.4593048990319e-06,5.9556417464357e-08,1,1.02353052084671,1,-0.99992920891455,0
"tsx",0.803284158124114,0.147822230585795,0.0332476694673268,0.0111929332740014,0.00420579997838455,0.000227456636131773,1.97519342461927e-05,1,1.26597536404213,1,-0.995794200021615,0
"tsz",0.786652904994583,0.158228493684715,0.0370238505358492,0.0128171806369354,0.00497041218444638,0.00028174683883242,2.54111246378308e-05,1,1.29217058634699,1,-0.995029587815554,0
"ttb",0.830940156376407,0.12986896884795,0.0272123594119321,0.00871557888300245,0.00309647731176954,0.000153961344136699,1.24978248019492e-05,1,1.22367112723739,1,-0.99690352268823,0
"ttc",0.626848116545156,0.243023309134814,0.0778816847158033,0.0337461305348409,0.0169316751657124,0.00139759475238355,0.000171489151289395,1,1.57576867950345,1,-0.983068324834288,0
