"","P[Y=1]","P[Y=2]","P[Y=3]","P[Y=4]","y_avg","P[Y=6]","P[Y=7]","y_hat","V9","y_obs","latent1","latent2"
"ajt",0.0919919069754938,0.207340423206465,0.189236415875714,0.179157036766558,0.23577569402463,0.0695935574576615,0.0269049656934771,5,3.57578472280526,3,-2.76422430597537,2
"aju",0.522591466213828,0.282217668748953,0.107734984164653,0.052991702554254,0.0308594510070326,0.00314422885156873,0.000460498459710967,1,1.79858468378526,3,-2.96914054899297,-2
"ajw",0.00461119007579158,0.0312062123166409,0.0603389235918562,0.103886489892356,0.310589243730595,0.232571402694808,0.256796537697953,5,5.40953674376156,7,-6.6894107562694,-2
"ajz",0.946124133878954,0.0459137555165019,0.00614518067686476,0.00144192216940209,0.000363768546475129,1.06678904170376e-05,5.71321385312018e-07,1,1.06404172494474,1,-0.999636231453525,0
"aka",0.999518625739996,0.000461023325096455,1.82498379315277e-05,1.89519929150173e-06,2.04397196279515e-07,1.47324752397537e-09,2.72407651991102e-11,1,1.0005040337173,1,-0.999999795602804,0
"akb",0.764550866675584,0.171605408473511,0.0422011929808478,0.015133022847409,0.00610744615318148,0.000367309817694728,3.47530517718075e-05,1,1.32788171498926,2,-1.99389255384682,-1
"akc",0.603290550333482,0.253076850171725,0.0844655299071301,0.0376873408774842,0.019567115538069,0.00169588225798267,0.000216730914127217,1,1.62311819154539,2,-1.98043288446193,-1
"akd",0.927099305089683,0.0608900790279424,0.00907110310741488,0.00229126252317879,0.000626200008600697,2.08205902348935e-05,1.22965294535593e-06,1,1.08852235371556,1,-0.999373799991399,0
"ake",0.659697481357077,0.22791037070886,0.0689040093736916,0.0286306135446346,0.0136824268315149,0.00105315201674583,0.000121946167475961,1,1.51233737450479,2,-1.98631757316849,-1
"akf",0.923195548029861,0.0639030196221652,0.0097041326332149,0.0024837905872549,0.000688682358136128,2.34190972743242e-05,1.40767209333426e-06,1,1.09364292760184,1,-0.999311317641864,0
"akg",0.728591573556726,0.192260388747154,0.0509840440900292,0.0192889192728065,0.00827514001415353,0.00054450583387744,5.54284852535281e-05,1,1.38825089488315,1,-0.991724859985846,0
"akh",0.880596088202319,0.0955655414694383,0.0172305057562369,0.00496787404213817,0.00157003467848382,6.53506062070486e-05,4.60524517675864e-06,1,1.15156469832436,1,-0.998429965321516,0
"aki",0.694238069238088,0.210692095169198,0.0597533527481,0.0237166286182703,0.0107500604608202,0.000766469648491586,8.33241170319354e-05,1,1.44868122130814,1,-0.98924993953918,0
"akj",0.000409380165069032,0.00506849744889594,0.0148785274145596,0.0362241708711969,0.180408601948127,0.227384232729875,0.535626589422276,7,6.21581317286715,7,-6.81959139805187,0
"akl",0.976095569088363,0.0211975975540664,0.00218594409362138,0.000429351594690042,8.95186601072018e-05,1.93696897221596e-06,8.20401794277004e-08,1,1.02722579225175,1,-0.999910481339893,0
"akm",0.000834560796780289,0.00877423746490005,0.0230105437647174,0.0509710788300382,0.220316306303913,0.241237463258152,0.454855809581499,7,6.02429596047986,7,-6.77968369369609,0
"ako",0.0779545375897667,0.190762134087282,0.183907156479079,0.181676564151,0.252826037290575,0.0798413613349361,0.033032209067361,5,3.71231034973959,5,-4.74717396270943,0
"akp",0.938849349975811,0.0516995086668243,0.00723138188460337,0.00174895519647766,0.000455940168580304,1.4079204529116e-05,7.84903174566587e-07,1,1.07330800414148,1,-0.99954405983142,0
"akq",0.141812983206372,0.251789123916987,0.196466352640375,0.164841019762122,0.185490842686823,0.0451458075784467,0.0144538702088741,2,3.19366051837687,5,-4.81450915731318,-3
"aks",0.951901090519003,0.0412642801749253,0.00531383577985134,0.00121430137146494,0.000297715076975069,8.34551524930838e-06,4.31562531266749e-07,1,1.05677003310836,1,-0.999702284923025,0
"akt",0.733732397822071,0.189392193362956,0.0497025796021431,0.018665041997311,0.00793981264793708,0.000515980431431418,5.19941361503129e-05,1,1.37944359612498,1,-0.992060187352063,0
"aku",0.659631534312753,0.2279419587096,0.0689217757815666,0.0286404471304644,0.0136884833325623,0.0010537687372828,0.000122031995770988,1,1.51246182065542,1,-0.986311516667438,0
"akv",0.64289768588155,0.23579603998327,0.0734640615575219,0.0311921257923449,0.0152848977402477,0.00121968007326712,0.000145508971798325,1,1.54441158563346,2,-1.98471510225975,-1
"akw",0.801545859372764,0.148923576359637,0.0336373601268029,0.011357963190412,0.00428219221320325,0.000232754814418978,2.0293922761816e-05,1,1.26868649264596,2,-1.9957178077868,-1
"akx",0.000694393177603425,0.00762247940744754,0.0205943916067867,0.0467691698235103,0.209806069409543,0.238427839470225,0.476085657104884,7,6.07699618971015,7,-6.79019393059046,0
"aky",0.00102335264072053,0.0102478123764867,0.0259862339219453,0.0559700085357153,0.232040650690029,0.243634898527463,0.43109704330764,7,5.9630496610708,7,-6.76795934930997,0
"akz",0.0804532064575182,0.193878894257746,0.185006927559054,0.181312473444347,0.2496856016408,0.0778592319371049,0.031803664703431,5,3.6866907241782,3,-2.7503143983592,2
"ala",0.932704579731816,0.0565289646745981,0.00818085901504317,0.00202552583644344,0.000541661927006998,1.74076695111935e-05,1.00114558154729e-06,1,1.08122695314309,1,-0.999458338072993,0
"alc",0.0127857679049282,0.0635166530489412,0.0991780453399937,0.143544453194462,0.335547528682985,0.192579404231573,0.152848147597118,5,4.91468212478482,5,-4.66445247131702,0
"ald",0.930970140999759,0.0578828790088151,0.00845392213618024,0.00210639356893971,0.000567171242057962,1.84244908155717e-05,1.06855343207091e-06,1,1.0834771227309,1,-0.999432828757942,0
"ale",0.158260025756472,0.262727374130926,0.196273905542806,0.159289384605869,0.171762916525338,0.0396296783607404,0.0120567150778493,2,3.09068368740629,3,-2.82823708347466,-1
"alf",0.67605142767247,0.219924746482634,0.0645321832714811,0.0262454163555929,0.0122354171186653,0.000908658326622902,0.000102150772533727,1,1.48182322683535,1,-0.987764582881335,0
"alh",0.133747183633421,0.245832591705497,0.196188495288963,0.167475784185295,0.192688891851178,0.0482141714959965,0.0158528818396499,2,3.2475806507619,5,-4.80731110814882,-3
"ali",0.859784246279477,0.110271741976695,0.0212707891171491,0.006428699290697,0.00214077205133589,9.65063043648628e-05,7.24498028192855e-06,1,1.18118850769194,1,-0.997859227948664,0
"alj",0.834166580965447,0.127721429715587,0.0265291889558895,0.00844471037448613,0.00297966192628718,0.000146624170639487,1.18038916634422e-05,1,1.21883653065915,1,-0.997020338073713,0
"alk",0.718747522359056,0.197673154839831,0.0534608550149301,0.0205115283663903,0.0089420565950592,0.000602375123763266,6.25077009700492e-05,1,1.40528459817373,1,-0.991057943404941,0
"all",0.30263444010338,0.309707454153744,0.170871562519099,0.110292664827952,0.0892154755659371,0.0142075024875836,0.00307090034230428,2,2.42865339043129,2,-1.91078452443406,0
"alm",0.507094295269096,0.286811985534239,0.112294055161759,0.0562628337224135,0.0334899841068214,0.00351804154412194,0.000528804661548921,1,1.83491156914219,2,-1.96651001589318,-1
"aln",0.990333073131361,0.00882592037062413,0.000704136406286304,0.000116324842734494,2.0209417515793e-05,3.24862678202642e-07,1.09688002014607e-08,1,1.01066569550766,1,-0.999979790582484,0
"alp",0.690859076589873,0.212435254198948,0.0606343895602323,0.0241766960017206,0.0110164950167638,0.000791500466240658,8.6588166221313e-05,1,1.45477713272016,1,-0.988983504983236,0
"alq",0.429814578860827,0.304337813236421,0.135146757569746,0.0742613050442156,0.0493659900537871,0.006038919120396,0.00103463611460697,1,2.03128161601333,2,-1.95063400994621,-1
"alr",0.0593215434901827,0.164835758142684,0.17305711898792,0.182723994777057,0.277719973608724,0.0974419668594638,0.0448996441339695,5,3.92660957398572,5,-4.72228002639128,0
"als",0.965527514323291,0.0300894741282779,0.00347479055460642,0.000737087077476217,0.000166823028186824,4.11788467080676e-06,1.93003491077981e-07,1,1.03993935602697,1,-0.999833176971813,0
"alt",0.49928648060407,0.28899658526604,0.114597663059505,0.0579528097272602,0.0348791492976758,0.00372067614671023,0.000566635898738732,1,1.85357013388352,1,-0.965120850702324,0
"alu",0.932178743679184,0.0569398612138382,0.00826341369561834,0.00204991346303873,0.000549334391571232,1.77122801798824e-05,1.02127656997908e-06,1,1.0819084556208,1,-0.999450665608429,0
"alw",0.967145125047718,0.0287420575905484,0.00326902655267769,0.000686283246309483,0.000153610291845796,3.72505065737716e-06,1.72220243177534e-07,1,1.03797306017696,1,-0.999846389708154,0
"alx",0.512803282869394,0.285159099293453,0.11061230741909,0.0550449694879084,0.0325016480481212,0.00337606281352709,0.000502630068506371,1,1.82142130926652,2,-1.96749835195188,-1
"aly",0.661298947037338,0.227141762391121,0.0684728997231293,0.028392346814495,0.0135359048937387,0.00103826186213452,0.000119877278043301,1,1.50931879483475,1,-0.986464095106261,0
"alz",0.989616768054796,0.00946185419046319,0.000769534076414002,0.000128780481831403,2.26776719156607e-05,3.72725729502754e-07,1.27988498688225e-08,1,1.01147991489819,1,-0.999977322328084,0
"ama",0.0344128398616196,0.120093537315659,0.1471537324651,0.175480257953076,0.314116519782448,0.133439435694954,0.0753036769271432,5,4.31632709527251,6,-5.68588348021755,-1
"amb",0.592829621698427,0.257324934342224,0.0874241020830413,0.0395120232492074,0.0208254727405262,0.00184394081611416,0.0002399050704599,1,1.64467023372136,1,-0.979174527259474,0
"amc",0.560607406556895,0.269547094950191,0.0966558372092803,0.0454268100956522,0.025068763823326,0.00236863071421511,0.000325456650439593,1,1.71321014842273,3,-2.97493123617667,-2
"ame",0.718523466975715,0.197795132825477,0.053517574112031,0.0205397846021828,0.00895762126795963,0.00060374338342406,6.26768332103733e-05,1,1.40567489784431,1,-0.99104237873204,0
"amf",0.944189517804657,0.0474597791913288,0.00642987869648926,0.00152138028494431,0.000387299251106366,1.15208990263405e-05,6.23872447591545e-07,1,1.06649422217338,1,-0.999612700748894,0
"amg",0.0774325680027824,0.190101325695164,0.183668263319919,0.181747252751212,0.253487956963934,0.0802650633867386,0.0332975698802491,5,3.71774217465956,5,-4.74651204303607,0
"amh",0.999235869730531,0.000728423951173118,3.17805644627356e-05,3.51773705220548e-06,4.04693422217939e-07,3.25794879962871e-09,6.54102327857231e-11,1,1.00080417374715,1,-0.999999595306578,0
"ami",0.764262629063488,0.171776444401041,0.0422698632790662,0.015164416503589,0.00612322167350965,0.000368534904732765,3.48901745740315e-05,1,1.32835432273509,1,-0.99387677832649,0
"amj",0.860075821660583,0.110069023809317,0.0212126993546261,0.00640713321569619,0.00213210600505565,9.60139943173566e-05,7.20196040393528e-06,1,1.18076752791989,1,-0.997867893994944,0
"amk",0.567134017866314,0.267178679273371,0.0947726389812217,0.0441924597835787,0.0241625953706912,0.00225337694308114,0.000306231781742827,1,1.69905599347518,2,-1.97583740462931,-1
"aml",0.892605353152706,0.0868570357843108,0.0150018590929323,0.00419791953833104,0.00128360545134099,5.07883971124778e-05,3.4385832669015e-06,1,1.1348635078757,1,-0.998716394548659,0
"amm",0.459952730666599,0.298618432194491,0.126238285218619,0.0669018294200531,0.0425823385136905,0.00490773309627068,0.000798650890276198,1,1.95146041576966,1,-0.957417661486309,0
"amn",0.804766531996245,0.146880507540598,0.0329162910065206,0.0110530722605044,0.00414129343627712,0.000223005355358463,1.92984044957711e-05,1,1.26366829728403,1,-0.995858706563723,0
"amo",0.895713874899158,0.0845757466033257,0.0144379639597965,0.00400741993584008,0.00121442728797017,4.73932927067544e-05,3.17402120320054e-06,1,1.13058765407307,1,-0.99878557271203,0
"amp",0.692232857517084,0.211728068317658,0.0602758067062705,0.0239891130463826,0.0109076558472057,0.000781249785583027,8.52487798164159e-05,1,1.45229538586498,1,-0.989092344152794,0
"amr",0.187146241615371,0.278509443533679,0.193979943689562,0.149242261927549,0.150358332652027,0.0318333498451236,0.00893042673668909,2,2.92837875694931,2,-1.84964166734797,0
"ams",0.111730892137297,0.227300586077653,0.193866266026696,0.174175947643715,0.214095212270262,0.0581348784071175,0.0206962174372595,2,3.40879350680238,3,-2.78590478772974,-1
"amt",0.513133441318633,0.285062088763437,0.110515124694219,0.054974997393362,0.0324451871558266,0.00336800731124565,0.000501153363276385,1,1.82064503569115,2,-1.96755481284417,-1
"amu",0.791441471594023,0.155262226760809,0.0359257630489619,0.0123391319912638,0.00474246239260234,0.000265274137770222,2.367007457027e-05,1,1.28456938953921,1,-0.995257537607398,0
"amv",0.412835391865005,0.306884401773087,0.140136351027926,0.0786037863574767,0.0535658887945368,0.00677824169105601,0.00119593849091226,1,2.07829885748027,1,-0.946434111205463,0
"amw",0.534245315583844,0.278541472776891,0.104320903333709,0.0506038887201794,0.0289876003322794,0.0028862771222351,0.000414542130861673,1,1.77186398533031,3,-2.97101239966772,-2
"amx",0.728408642513589,0.192361926870726,0.051029796820196,0.0193113035111788,0.00828723444036394,0.000545541916061043,5.55539278850326e-05,1,1.38856540195373,1,-0.991712765559636,0
"amy",0.0345263344969435,0.120333978990335,0.147318422426903,0.17555404516337,0.313950990378484,0.133223516704622,0.0750927118393433,5,4.31411077540735,4,-3.68604900962152,1
"amz",0.00230088028475153,0.0188064391235759,0.0414402283830953,0.0794395688114521,0.27745841932796,0.244511620752214,0.336042843316952,7,5.68865444329874,7,-6.72254158067204,0
"ana",0.00284038994710116,0.0219598728199774,0.0465607933643774,0.0864658436210457,0.288357612560371,0.242205602820894,0.311609884866233,7,5.60859676395522,6,-5.71164238743963,1
"anb",0.00171418113279544,0.0151125267595921,0.0350911172762399,0.0702463013098119,0.261407293321368,0.245911876973094,0.370516703227098,7,5.79432244275504,7,-6.73859270667863,0
"anc",0.983365118027895,0.0149459489424542,0.00138574152034032,0.000253284390236419,4.89351421296691e-05,9.3590825955836e-07,3.60686849276703e-08,1,1.01867792167577,1,-0.99995106485787,0
"and",0.650401344283518,0.232314044118777,0.0714189431305335,0.0300339799165289,0.0145542145245473,0.00114292095019686,0.000134553075898713,1,1.529992651434,2,-1.98544578547545,-1
"ane",0.501981601046848,0.288252486606946,0.113802068792601,0.0573662655794183,0.0343946732299987,0.00364960094205913,0.000553303802129368,1,1.84710194137347,1,-0.965605326770001,0
"anf",0.429509592299729,0.304387958436951,0.13523663107374,0.0743380498777804,0.0494389248933891,0.00605150624270101,0.00103733717570942,1,2.03211262405909,3,-2.95056107510661,-2
"anh",0.789147759898484,0.156686084377661,0.0364506677782799,0.0125670664789663,0.00485085195031965,0.000273077204150707,2.44923121383023e-05,1,1.28820436706598,1,-0.99514914804968,0
"ani",0.708621060940054,0.203131665709713,0.0560393943485008,0.021807766443096,0.00966300823883637,0.000666577287052217,7.05270327469032e-05,1,1.42304183532309,2,-1.99033699176116,-1
"anj",0.614614249950039,0.248327651226207,0.0812866581697497,0.0357640477051954,0.018266861961784,0.00154668086984033,0.00019385011718509,1,1.60015706358074,1,-0.981733138038216,0
"ank",0.975095163217233,0.0220487472164195,0.00230201699506449,0.000455959162231068,9.5917762504949e-05,2.10548028001245e-06,9.01662672303516e-08,1,1.02841539814226,2,-1.99990408223749,-1
"anl",0.476398702632237,0.29488236167774,0.12136734663796,0.063070935058215,0.0392127034813424,0.004375447292009,0.000692503220496521,1,1.9097129298367,2,-1.96078729651866,-1
"anm",0.836660654254184,0.126053707077406,0.0260042015868815,0.00823792261617262,0.00289110988023478,0.000141117422283954,1.12871628370481e-05,1,1.21511362770907,1,-0.997108890119765,0
"ann",0.982585260907694,0.015622583341832,0.00146765790573744,0.000270650036690911,5.27828385538109e-05,1.02500463239341e-06,3.99648593107926e-08,1,1.01958634542991,1,-0.999947217161446,0
"ano",0.371751888460144,0.310872304651175,0.152027962930856,0.0897062005771675,0.0650060319864425,0.00893935468896123,0.00169625670525375,1,2.19894527386649,3,-2.93499396801356,-2
"anp",0.941831503030887,0.0493368652673175,0.00678100117771196,0.00162038558000854,0.000416939707528319,1.26132110345178e-05,6.92025512005756e-07,1,1.06949500140112,1,-0.999583060292472,0
"anq",0.119414985052015,0.234173674958035,0.194967461597751,0.171939354760968,0.206314334965473,0.0543831458852088,0.0188070427805481,2,3.34994198840767,1,-0.793685665034527,1
"anr",0.850452766030986,0.116710347976877,0.0231512416352762,0.00713531922462796,0.0024284458024898,0.000113157609735848,8.72172000676574e-06,1,1.19475069049999,2,-1.99757155419751,-1
"ans",0.000727717246846784,0.00790141018128685,0.0211875182178865,0.047813339938789,0.212476630091878,0.239199652507935,0.470693731815378,7,6.06378364023288,7,-6.78752336990812,0
"ant",0.0803326583317411,0.193730268190125,0.184955498156186,0.18133098491929,0.249836045088881,0.077953146978469,0.0318613983353081,5,3.68791252452008,5,-4.75016395491112,0
"anu",0.971672410343543,0.0249454155820222,0.00270895197861543,0.000551086244323873,0.000119273556443256,2.74072729999908e-06,1.21567752420226e-07,1,1.03250810554101,1,-0.999880726443557,0
